Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Kepler-32 c,323.847,0.5 Jupiters,16.36,2011,2.0 x Earth,Neptune-like,Transit,0.09 AU,8.8 days,0
Kepler-32 b,323.847,4.1 Jupiters,16.36,2011,2.2 x Earth,Gas Giant,Transit,0.05 AU,5.9 days,0
Kepler-31 c,1664.64,4.7 Jupiters,15.496,2011,0.473 x Jupiter,Gas Giant,Transit,0.26 AU,42.6 days,0
Kepler-31 b,1664.64,25.9 Earths,15.496,2011,0.491 x Jupiter,Neptune-like,Transit,0.16 AU,20.9 days,0
Kepler-30 d,914.221,23.1 Earths,15.726,2012,0.785 x Jupiter,Neptune-like,Transit,0.5 AU,143.3 days,0.02
Kepler-30 c,914.221,2.01 Jupiters,15.726,2012,1.097 x Jupiter,Gas Giant,Transit,0.3 AU,60.3 days,0.01
Kepler-17 b,720.753,2.45 Jupiters,14.314,2011,1.31 x Jupiter,Gas Giant,Transit,0.02591 AU,1.5 days,< 0.011
Kepler-16 b,75.0852,0.333 Jupiters,12.144,2011,,,,,,
Kepler-169 d,406.529,2.1 Earths,14.424,2014,1.25 x Earth,Super Earth,Transit,0.075 AU,8.3 days,0
Kepler-169 c,406.529,1.92 Earths,14.424,2014,1.21 x Earth,Super Earth,Transit,0.062 AU,6.2 days,0
Kepler-169 b,406.529,1.51 Earths,14.424,2014,1.13 x Earth,Super Earth,Transit,0.04 AU,3.3 days,0
Kepler-168 b,1343.6,2.73 Earths,14.842,2014,1.46 x Earth,Super Earth,Transit,0.056 AU,4.4 days,0
Kepler-167 c,341.908,3.44 Earths,14.284,2014,1.674 x Earth,Super Earth,Transit,0.0684 AU,7.4 days,0
Kepler-167 b,341.908,3.6 Earths,14.284,2014,1.718 x Earth,Super Earth,Transit,0.04825 AU,4.4 days,0
Kepler-166 c,603.53,6.26 Earths,14.857,2014,0.212 x Jupiter,Neptune-like,Transit,0.195 AU,34.3 days,0
Kepler-165 c,560.885,5.6 Earths,15.05,2014,2.23 x Earth,Neptune-like,Transit,0.11 AU,15.3 days,0
Kepler-165 b,560.885,5.99 Earths,15.05,2014,0.207 x Jupiter,Neptune-like,Transit,0.072 AU,8.2 days,0
Kepler-164 d,890.758,6.57 Earths,14.379,2014,,,,,,
Kepler-164 b,890.758,2.57 Earths,14.379,2014,1.41 x Earth,Super Earth,Transit,0.058 AU,5 days,0
Kepler-163 c,689.814,5.73 Earths,14.467,2014,0.202 x Jupiter,Neptune-like,Transit,0.152 AU,21.3 days,0
Kepler-163 b,689.814,1.16 Earths,14.467,2014,1.05 x Earth,Super Earth,Transit,0.078 AU,7.8 days,0
Kepler-162 b,855.641,2.13 Earths,14.351,2014,1.26 x Earth,Super Earth,Transit,0.069 AU,6.9 days,0
Kepler-161 c,434.632,11.8 Earths,14.406,2014,2.05 x Earth,Super Earth,Transit,0.068 AU,7.1 days,0
Kepler-161 b,434.632,12.1 Earths,14.406,2014,2.12 x Earth,Super Earth,Transit,0.054 AU,4.9 days,0
Kepler-160 b,937.013,3.59 Earths,14.816,2014,1.715 x Earth,Super Earth,Transit,0.05511 AU,4.3 days,0
Kepler-15 b,739.412,0.66 Jupiters,13.81,2011,0.96 x Jupiter,Gas Giant,Transit,0.05714 AU,4.9 days,0.06
Kepler-159 c,373.744,11.5 Earths,15.386,2014,0.304 x Jupiter,Neptune-like,Transit,0.218 AU,43.6 days,0
Kepler-159 b,373.744,6.26 Earths,15.386,2014,0.212 x Jupiter,Neptune-like,Transit,0.082 AU,10.1 days,0
Kepler-158 c,315.177,4.27 Earths,14.743,2014,,,,,,
Kepler-157 c,773.713,5.65 Earths,14.206,2014,2.24 x Earth,Neptune-like,Transit,0.11 AU,13.5 days,0
Kepler-157 b,773.713,2.3 Earths,14.206,2014,1.32 x Earth,Super Earth,Transit,0.028 AU,1.7 days,0
Kepler-156 c,443.483,7.04 Earths,14.339,2014,0.227 x Jupiter,Neptune-like,Transit,0.117 AU,15.9 days,0
Kepler-155 c,293.499,5.65 Earths,14.654,2014,2.24 x Earth,Neptune-like,Transit,0.242 AU,52.7 days,0
Kepler-155 b,293.499,5.02 Earths,14.654,2014,2.09 x Earth,Super Earth,Transit,0.056 AU,5.9 days,0
Kepler-154 c,915.212,9.01 Earths,14.646,2014,0.263 x Jupiter,Neptune-like,Transit,0.303 AU,62.3 days,0
Kepler-153 c,459.368,6.94 Earths,14.388,2014,0.226 x Jupiter,Neptune-like,Transit,0.237 AU,46.9 days,0
Kepler-12 b,881.386,0.432 Jupiters,13.468,2011,1.754 x Jupiter,Gas Giant,Transit,0.0553 AU,4.4 days,0
Kepler-11 g,646.346,25 Earths,13.817,2010,0.297 x Jupiter,Neptune-like,Transit,0.466 AU,118.4 days,< 0.15
Kepler-11 f,646.346,2 Earths,13.817,2010,0.222 x Jupiter,Neptune-like,Transit,0.25 AU,46.7 days,0.01
Kepler-11 d,646.346,7.3 Earths,13.817,2010,0.278 x Jupiter,Neptune-like,Transit,0.155 AU,22.7 days,0
Kepler-11 c,646.346,2.9 Earths,13.817,2010,0.256 x Jupiter,Neptune-like,Transit,0.107 AU,13 days,0.03
Kepler-11 b,646.346,1.9 Earths,13.817,2010,1.8 x Earth,Terrestrial,Transit,0.091 AU,10.3 days,0.04
Kepler-10 c,185.506,11.4 Earths,11.043,2011,2.355 x Earth,Super Earth,Transit,0.241 AU,45.3 days,0.13
KELT-6 b,240.726,0.52 Jupiters,10.371,2014,1.3 x Jupiter,Gas Giant,Transit,0.07939 AU,7.8 days,0.22
KELT-1 b,268.43,27.23 Jupiters,10.632,2012,1.11 x Jupiter,Gas Giant,Transit,0.02466 AU,1.2 days,0.01
K2-3 c,44.0727,2.68 Earths,12.168,2015,1.582 x Earth,Super Earth,Transit,0.1357 AU,24.6 days,0.05
HAT-P-7 b,341.079,1.84 Jupiters,10.481,2008,1.51 x Jupiter,Gas Giant,Transit,0.03676 AU,2.2 days,0
HAT-P-11 b,37.7647,26.69772 Earths,9.46,2008,0.389 x Jupiter,Neptune-like,Transit,0.05254 AU,4.9 days,0.22
Kepler-29 c,832.532,4.5 Earths,15.547,2011,0.209 x Jupiter,Neptune-like,Transit,0.1087 AU,13.3 days,0
Kepler-29 b,832.532,5 Earths,15.547,2011,0.227 x Jupiter,Neptune-like,Transit,0.0919 AU,10.3 days,0
Kepler-28 c,438.359,2.06 Earths,15.13,2011,1.857 x Earth,Neptune-like,Transit,0.07106 AU,9 days,0.02
Kepler-27 c,1044.36,13.8 Jupiters,15.822,2011,0.437 x Jupiter,Gas Giant,Transit,0.191 AU,31.3 days,0
Kepler-27 b,1044.36,9.11 Jupiters,15.822,2011,,,,,,
Kepler-26 e,335.307,6.39 Earths,15.853,2014,0.215 x Jupiter,Neptune-like,Transit,0.22 AU,46.8 days,0
Kepler-26 b,335.307,5.12 Earths,15.853,2011,0.248 x Jupiter,Neptune-like,Transit,0.08551 AU,12.3 days,0.02
Kepler-25 c,243.249,15.2 Earths,10.769,2011,0.465 x Jupiter,Neptune-like,Transit,0.111666 AU,12.7 days,0.01
Kepler-25 b,243.249,8.7 Earths,10.769,2011,0.245 x Jupiter,Neptune-like,Transit,0.069445 AU,6.2 days,0
Kepler-24 e,1156.81,8.15 Earths,15.04,2014,0.248 x Jupiter,Neptune-like,Transit,0.138 AU,19 days,0
Kepler-24 c,1156.81,9.99 Earths,15.04,2011,2.514 x Earth,Super Earth,Transit,0.1003 AU,12.3 days,0.01
Kepler-24 b,1156.81,11.14 Earths,15.04,2011,2.348 x Earth,Super Earth,Transit,0.076 AU,8.1 days,0.02
Kepler-23 d,835.756,4.44 Earths,13.567,2014,2.206 x Earth,Neptune-like,Transit,0.122 AU,15.3 days,0.01
Kepler-23 b,835.756,2.56 Earths,13.567,2011,1.638 x Earth,Super Earth,Transit,0.0733 AU,7.1 days,0.02
Kepler-22 b,194.642,9.1 Earths,11.751,2011,,,,,,
Kepler-21 b,108.522,7.5 Earths,8.25,2012,1.639 x Earth,Super Earth,Transit,0.0434 AU,2.8 days,0
Kepler-20 f,282.563,1.4 Earths,12.61,2011,0.952 x Earth,Super Earth,Transit,0.1387 AU,19.6 days,< 0.094
Kepler-20 d,282.563,13.4 Earths,12.61,2011,2.606 x Earth,Super Earth,Transit,0.3474 AU,77.6 days,< 0.082
Kepler-20 c,282.563,11.1 Earths,12.61,2011,0.258 x Jupiter,Neptune-like,Transit,0.0936 AU,10.9 days,< 0.076
Kepler-20 b,282.563,9.7 Earths,12.61,2011,1.773 x Earth,Super Earth,Transit,0.04565 AU,3.7 days,< 0.083
Kepler-19 b,218.562,6.1 Earths,12.035,2011,2.209 x Earth,Super Earth,Transit,0.0846 AU,9.3 days,< 0.41
Kepler-18 d,433.047,16.4 Earths,13.771,2011,0.623 x Jupiter,Neptune-like,Transit,0.1172 AU,14.9 days,0
Kepler-18 c,433.047,17.3 Earths,13.771,2011,0.49 x Jupiter,Neptune-like,Transit,0.0752 AU,7.6 days,0
Kepler-153 b,459.368,8.85 Earths,14.388,2014,0.261 x Jupiter,Neptune-like,Transit,0.129 AU,18.9 days,0
Kepler-152 c,441.09,6.3 Earths,14.379,2014,0.213 x Jupiter,Neptune-like,Transit,0.356 AU,88.3 days,0
