Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Kepler-1340 b,981.779,3.02 Earths,15.003,2016,1.55 x Earth,Super Earth,Transit,0.0153 AU,0.7 days,0.0
Kepler-1339 b,371.049,0.285 Earths,12.344,2016,0.71 x Earth,Terrestrial,Transit,0.0234 AU,1.3 days,0.0
Kepler-1337 b,601.629,6.39 Earths,16.21,2016,0.215 x Jupiter,Neptune-like,Transit,0.1441 AU,24.4 days,0.0
Kepler-1336 c,1126.64,3.57 Earths,14.264,2016,,,,,,
Kepler-1336 b,1126.64,4.58 Earths,14.264,2016,1.98 x Earth,Super Earth,Transit,0.1595 AU,23.2 days,0.0
Kepler-1334 b,1223.04,5.86 Earths,15.461,2016,,,,,,
Kepler-1333 b,932.446,8.3 Earths,15.421,2016,0.251 x Jupiter,Neptune-like,Transit,0.4382 AU,109.6 days,0.0
Kepler-1332 b,528.685,2.45 Earths,13.975,2016,1.37 x Earth,Super Earth,Transit,0.0986 AU,11.9 days,0.0
Kepler-1331 b,319.197,1.16 Earths,15.58,2016,1.05 x Earth,Super Earth,Transit,0.0142 AU,0.8 days,0.0
Kepler-1329 b,588.037,5.35 Earths,15.958,2016,2.17 x Earth,Neptune-like,Transit,0.0747 AU,9.3 days,0.0
Kepler-1328 b,813.543,0.904 Earths,13.969,2016,0.98 x Earth,Terrestrial,Transit,0.0529 AU,4.5 days,0.0
Kepler-1327 b,678.069,3.89 Earths,13.966,2016,1.8 x Earth,Super Earth,Transit,0.1186 AU,14.9 days,0.0
Kepler-1326 b,698.326,16.3 Earths,12.842,2016,0.373 x Jupiter,Neptune-like,Transit,0.2743 AU,42.4 days,0.0
Kepler-1324 b,481.667,2.89 Earths,15.554,2016,1.51 x Earth,Super Earth,Transit,0.0466 AU,4.1 days,0.0
Kepler-1323 b,465.417,2.92 Earths,12.444,2016,1.52 x Earth,Super Earth,Transit,0.0191 AU,0.9 days,0.0
Kepler-1322 b,1350.32,3.22 Earths,15.876,2016,1.61 x Earth,Super Earth,Transit,0.0183 AU,1 days,0.0
Kepler-1321 b,769.146,21.5 Earths,17.5054,2016,0.439 x Jupiter,Neptune-like,Transit,0.0781 AU,11.1 days,0.0
Kepler-1320 b,647.424,3.53 Earths,15.936,2016,1.7 x Earth,Super Earth,Transit,0.0163 AU,0.9 days,0.0
Kepler-1319 b,103.917,2.36 Earths,15.161,2016,1.34 x Earth,Super Earth,Transit,0.0296 AU,2.9 days,0.33
Kepler-1318 b,475.248,9.85 Earths,15.531,2016,0.277 x Jupiter,Neptune-like,Transit,0.6085 AU,213.3 days,0.0
Kepler-1316 b,800.871,12.3 Earths,14.119,2016,0.316 x Jupiter,Neptune-like,Transit,0.3859 AU,88 days,0.0
Kepler-1315 b,480.869,2.48 Earths,15.133,2016,1.38 x Earth,Super Earth,Transit,0.0163 AU,0.8 days,0.0
Kepler-1314 b,141.9868506,22.9 Earths,17.816,2016,0.456 x Jupiter,Neptune-like,Transit,0.0504 AU,5.4 days,0.0
Kepler-1313 b,174.234,3.75 Earths,12.363,2016,1.76 x Earth,Super Earth,Transit,0.046 AU,3.8 days,0.0
Kepler-953 c,258.893,1.81 Earths,11.871,2016,1.19 x Earth,Super Earth,Transit,0.0862 AU,9.1 days,0.0
Kepler-952 b,1304.25,0.143 Jupiters,15.323,2016,0.682 x Jupiter,Gas Giant,Transit,0.5183 AU,130.4 days,0.0
Kepler-951 b,382.509,26.7 Earths,14.841,2016,0.499 x Jupiter,Neptune-like,Transit,0.3091 AU,71.5 days,0.0
Kepler-950 b,2161.6,0.188 Jupiters,16,2016,0.801 x Jupiter,Gas Giant,Transit,0.3982 AU,98.7 days,0.0
Kepler-948 b,868.017,4.08 Earths,14.811,2016,1.85 x Earth,Super Earth,Transit,0.0749 AU,7.8 days,0.0
Kepler-947 b,1730.78,5.82 Earths,16.064,2016,0.203 x Jupiter,Neptune-like,Transit,0.1773 AU,27 days,0.0
Kepler-946 b,1137.29,4.38 Earths,15.011,2016,1.93 x Earth,Super Earth,Transit,0.1002 AU,11.8 days,0.0
Kepler-945 b,1651.25,7.41 Earths,15.599,2016,,,,,,
Kepler-943 b,2300.53,29.5 Earths,15.76,2016,0.529 x Jupiter,Neptune-like,Transit,0.2559 AU,49.8 days,0.0
Kepler-942 b,216.354,5.18 Earths,13.25,2016,2.13 x Earth,Neptune-like,Transit,0.2298 AU,45 days,0.0
Kepler-941 b,1088.36,9.69 Earths,15.803,2016,0.275 x Jupiter,Neptune-like,Transit,0.1311 AU,17.4 days,0.0
Kepler-940 b,1260.78,11.1 Earths,15.727,2016,0.298 x Jupiter,Neptune-like,Transit,0.3059 AU,59.6 days,0.0
Kepler-939 b,2093.62,3.71 Earths,15.653,2016,1.75 x Earth,Super Earth,Transit,0.1153 AU,14.9 days,0.0
Kepler-411 c,153.676,26.4 Earths,12.448,2016,0.394 x Jupiter,Neptune-like,Transit,0.0739 AU,7.8 days,0.11
Kepler-167 e,341.908,1.01 Jupiters,14.284,2016,0.906 x Jupiter,Gas Giant,Transit,1.883 AU,2.9 years,< 0.29
Kepler-167 d,341.908,2.06 Earths,14.284,2016,1.238 x Earth,Super Earth,Transit,0.1404 AU,21.8 days,0.0
Kepler-1311 c,866.331,1.98 Earths,13.528,2016,1.22 x Earth,Super Earth,Transit,0.0368 AU,2.5 days,0.0
Kepler-1311 b,866.331,2.07 Earths,13.528,2016,1.24 x Earth,Super Earth,Transit,0.0989 AU,11.2 days,0.0
Kepler-1310 b,569.185,2.67 Earths,14.346,2016,1.44 x Earth,Super Earth,Transit,0.0148 AU,0.7 days,0.0
Kepler-1308 b,112.705,0.0933 Earths,16.4,2016,0.52 x Earth,Terrestrial,Transit,0.025 AU,2.1 days,0.0
Kepler-1307 b,1014.62,6.66 Earths,15.636,2016,0.22 x Jupiter,Neptune-like,Transit,0.1369 AU,18 days,0.0
Kepler-1306 b,1107.5,4.31 Earths,15.353,2016,1.91 x Earth,Super Earth,Transit,0.123 AU,16.3 days,0.0
Kepler-1305 b,1575.23,4.19 Earths,15.834,2016,,,,,,
Kepler-1304 b,2176.08,5.86 Earths,15.408,2016,0.204 x Jupiter,Neptune-like,Transit,0.1202 AU,16.1 days,0.0
Kepler-1303 b,897.783,2.6 Earths,14.854,2016,1.42 x Earth,Super Earth,Transit,0.0751 AU,7.6 days,0.0
Kepler-1302 b,634.58,2.63 Earths,15.172,2016,1.43 x Earth,Super Earth,Transit,0.0795 AU,8.8 days,0.0
Kepler-1301 b,854.28,2.54 Earths,15.656,2016,1.4 x Earth,Super Earth,Transit,0.0815 AU,9.1 days,0.0
Kepler-1300 b,777.025,2.45 Earths,12.861,2016,1.37 x Earth,Super Earth,Transit,0.1655 AU,22.2 days,0.0
Kepler-1299 b,1404.94,9.17 Earths,15.962,2016,0.266 x Jupiter,Neptune-like,Transit,0.1357 AU,19.9 days,0.0
Kepler-1298 b,544.163,2.27 Earths,11.388,2016,1.31 x Earth,Super Earth,Transit,0.082 AU,7.1 days,0.0
Kepler-1297 b,1439.47,0.871 Earths,14.867,2016,,,,,,
Kepler-1296 b,1551.54,0.693 Earths,14.934,2016,0.91 x Earth,Terrestrial,Transit,0.0896 AU,8.4 days,0.0
Kepler-1295 b,1174.46,3.02 Earths,16.227,2016,1.55 x Earth,Super Earth,Transit,0.0464 AU,3.8 days,0.0
Kepler-1294 b,1855.7,10.3 Earths,15.361,2016,0.285 x Jupiter,Neptune-like,Transit,0.4684 AU,115.7 days,0.0
Kepler-1293 b,1028.16,0.871 Earths,13.377,2016,0.97 x Earth,Terrestrial,Transit,0.0659 AU,5.6 days,0.0
Kepler-1292 b,1493.43,3.97 Earths,16.337,2016,1.82 x Earth,Super Earth,Transit,0.0443 AU,3.3 days,0.0
Kepler-1291 b,897.352,3.39 Earths,16.261,2016,1.66 x Earth,Super Earth,Transit,0.0779 AU,8.6 days,0.0
Kepler-1290 b,1593.7,2.6 Earths,15.871,2016,1.42 x Earth,Super Earth,Transit,0.0557 AU,4.7 days,0.0
Kepler-1289 b,1053.57,2.92 Earths,14.732,2016,1.52 x Earth,Super Earth,Transit,0.0785 AU,8 days,0.0
Kepler-1288 b,814.078,1.46 Earths,13.199,2016,1.12 x Earth,Super Earth,Transit,0.0435 AU,2.8 days,0.0
Kepler-1287 b,1003.26,2.99 Earths,15.216,2016,1.54 x Earth,Super Earth,Transit,0.0976 AU,11.5 days,0.0
Kepler-1286 b,1354.46,5.27 Earths,15.278,2016,2.15 x Earth,Neptune-like,Transit,0.0991 AU,11.3 days,0.0
Kepler-1285 b,422.269,0.871 Earths,11.717,2016,0.97 x Earth,Terrestrial,Transit,0.1268 AU,14.8 days,0.0
Kepler-1284 b,882.324,1.92 Earths,15.912,2016,1.21 x Earth,Super Earth,Transit,0.0143 AU,0.7 days,0.0
Kepler-1283 b,2921.99,4.31 Earths,15.269,2016,1.91 x Earth,Super Earth,Transit,0.1062 AU,12.9 days,0.0
Kepler-1282 b,1103.29,3.02 Earths,15.707,2016,,,,,,
Kepler-1281 b,1090,3.33 Earths,15.961,2016,1.64 x Earth,Super Earth,Transit,0.0415 AU,3.1 days,0.0
Kepler-1280 b,1486.7,4.16 Earths,14.196,2016,,,,,,
Kepler-1279 b,1494.22,3.71 Earths,14.137,2016,,,,,,
Kepler-1278 b,889.426,1.01 Earths,13.782,2016,1.01 x Earth,Super Earth,Transit,0.0419 AU,3.2 days,0.0
Kepler-1277 b,557.193,3.19 Earths,14.306,2016,1.6 x Earth,Super Earth,Transit,0.2237 AU,40.8 days,0.0
Kepler-1276 b,538.481,1.81 Earths,12.992,2016,1.19 x Earth,Super Earth,Transit,0.1072 AU,12.6 days,0.0
Kepler-1275 b,1153.98,2.79 Earths,14.595,2016,1.48 x Earth,Super Earth,Transit,0.0488 AU,3.7 days,0.0
Kepler-937 c,1571.46,7.61 Earths,15.405,2016,0.238 x Jupiter,Neptune-like,Transit,0.5545 AU,153.3 days,0.0
Kepler-937 b,1571.46,13.4 Earths,15.405,2016,0.332 x Jupiter,Neptune-like,Transit,0.3214 AU,67.7 days,0.0
Kepler-936 b,823.399,2.7 Earths,14.84,2016,1.45 x Earth,Super Earth,Transit,0.0954 AU,10.6 days,0.0
Kepler-934 b,608.738,5.02 Earths,15.238,2016,2.09 x Earth,Super Earth,Transit,0.2658 AU,55.7 days,0.0
Kepler-933 b,1017.2,6.62 Earths,15.614,2016,0.219 x Jupiter,Neptune-like,Transit,0.1041 AU,14.2 days,0.0
Kepler-932 b,465.612,2.45 Earths,14.308,2016,1.37 x Earth,Super Earth,Transit,0.0279 AU,1.9 days,0.0
Kepler-931 b,490,2.33 Earths,14.643,2016,,,,,,
Kepler-929 b,1311.23,1.41 Earths,14.738,2016,1.11 x Earth,Super Earth,Transit,0.0192 AU,0.9 days,0.0
Kepler-928 b,508.809,3.15 Earths,15.586,2016,1.59 x Earth,Super Earth,Transit,0.0444 AU,3.9 days,0.0
Kepler-927 b,831.685,3.61 Earths,14.817,2016,1.72 x Earth,Super Earth,Transit,0.0866 AU,9.1 days,0.0
Kepler-926 b,921.361,5.95 Earths,14.431,2016,0.206 x Jupiter,Neptune-like,Transit,0.2739 AU,52.1 days,0.0
Kepler-924 b,1053.04,9.64 Earths,14.293,2016,,,,,,
Kepler-923 b,1000.28,2.48 Earths,14.124,2016,1.38 x Earth,Super Earth,Transit,0.0715 AU,6.9 days,0.0
Kepler-922 b,536.323,2.6 Earths,13.863,2016,1.42 x Earth,Super Earth,Transit,0.0182 AU,0.9 days,0.0
Kepler-921 b,934.49,8.6 Earths,14.852,2016,0.256 x Jupiter,Neptune-like,Transit,0.2716 AU,51.3 days,0.0
Kepler-920 b,1001.68,6.44 Earths,15.492,2016,0.216 x Jupiter,Neptune-like,Transit,0.065 AU,6.5 days,0.0
Kepler-919 b,1119.87,5.69 Earths,14.806,2016,0.201 x Jupiter,Neptune-like,Transit,0.0981 AU,11 days,0.0
Kepler-918 b,1025.03,3.68 Earths,15.064,2016,1.74 x Earth,Super Earth,Transit,0.0569 AU,4.9 days,0.0
Kepler-916 b,830.712,3.75 Earths,15.363,2016,1.76 x Earth,Super Earth,Transit,0.1885 AU,32.3 days,0.0
Kepler-915 b,849.036,2.86 Earths,13.314,2016,1.5 x Earth,Super Earth,Transit,0.0566 AU,4.6 days,0.0
Kepler-914 b,753.723,2.48 Earths,13.667,2016,1.38 x Earth,Super Earth,Transit,0.0544 AU,4.4 days,0.0
Kepler-913 b,991.618,4.9 Earths,15.522,2016,2.06 x Earth,Super Earth,Transit,0.1009 AU,10.3 days,0.0
Kepler-912 b,2004.72,8.25 Earths,15.668,2016,0.25 x Jupiter,Neptune-like,Transit,0.0339 AU,2.5 days,0.0
Kepler-911 b,556.168,7.27 Earths,11.767,2016,0.232 x Jupiter,Neptune-like,Transit,0.1549 AU,20.3 days,0.0
Kepler-910 b,400.289,0.477 Earths,11.44,2016,,,,,,
Kepler-909 b,309.596,2.76 Earths,11.626,2016,1.47 x Earth,Super Earth,Transit,0.1175 AU,13.9 days,0.0
Kepler-908 b,290.843,1.98 Earths,11.607,2016,1.22 x Earth,Super Earth,Transit,0.0247 AU,1.3 days,0.0
Kepler-907 b,352,1.87 Earths,11.16,2016,1.2 x Earth,Super Earth,Transit,0.1225 AU,15.9 days,0.0
Kepler-906 b,757.791,5.1 Earths,14.019,2016,2.11 x Earth,Neptune-like,Transit,0.2359 AU,41.7 days,0.0
Kepler-905 b,529.268,2.57 Earths,14.058,2016,1.41 x Earth,Super Earth,Transit,0.0572 AU,5.1 days,0.0
Kepler-904 b,978.125,3.78 Earths,14.56,2016,,,,,,
Kepler-903 c,1369.24,6.94 Earths,14.856,2016,0.226 x Jupiter,Neptune-like,Transit,0.302 AU,62.9 days,0.0
Kepler-903 b,1369.24,4.7 Earths,14.856,2016,2.01 x Earth,Super Earth,Transit,0.0907 AU,10.4 days,0.0
Kepler-902 b,1165.34,6.99 Earths,14.992,2016,0.227 x Jupiter,Neptune-like,Transit,0.223 AU,40.1 days,0.0
Kepler-901 b,253.867,2.45 Earths,15.85,2016,1.37 x Earth,Super Earth,Transit,0.0378 AU,3.5 days,0.0
Kepler-900 b,487.525,4.98 Earths,15.19,2016,2.08 x Earth,Super Earth,Transit,0.0679 AU,7 days,0.0
Kepler-899 b,1246.43,7.65 Earths,15.713,2016,0.239 x Jupiter,Neptune-like,Transit,0.1392 AU,19.2 days,0.0
Kepler-898 b,484.891,2.83 Earths,16.695,2016,1.49 x Earth,Super Earth,Transit,0.0545 AU,5.9 days,0.0
Kepler-897 b,1519.25,6.3 Earths,15.177,2016,0.213 x Jupiter,Neptune-like,Transit,0.077 AU,8 days,0.0
Kepler-896 b,2334.93,6.94 Earths,15.457,2016,0.226 x Jupiter,Neptune-like,Transit,0.5164 AU,144.5 days,0.0
Kepler-895 b,540.134,2.99 Earths,16.21,2016,1.54 x Earth,Super Earth,Transit,0.0328 AU,2.8 days,0.0
Kepler-894 b,1162.91,8.15 Earths,15.686,2016,0.248 x Jupiter,Neptune-like,Transit,0.0916 AU,9.8 days,0.0
Kepler-893 b,1285.59,9.43 Earths,15.347,2016,0.27 x Jupiter,Neptune-like,Transit,0.0699 AU,6.3 days,0.0
Kepler-892 b,570.727,8.3 Earths,15.967,2016,0.251 x Jupiter,Neptune-like,Transit,0.1015 AU,13.8 days,0.0
Kepler-891 b,2340.58,33.6 Earths,15.386,2016,0.572 x Jupiter,Neptune-like,Transit,0.2881 AU,53.4 days,0.0
Kepler-890 b,1712.12,0.184 Jupiters,15.235,2016,0.793 x Jupiter,Gas Giant,Transit,0.2944 AU,52.8 days,0.0
Kepler-889 b,598.313,1.32 Earths,12.998,2016,1.09 x Earth,Super Earth,Transit,0.0492 AU,3.7 days,0.0
