Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
HD 37124 b,31.6634,0.675 Jupiters,7.68,2002,1.25 x Jupiter (estimate),Gas Giant,Radial Velocity,0.53364 AU,154.4 days,0.05
HD 34445 b,46.0907,0.82 Jupiters,7.31,2009,1.24 x Jupiter (estimate),Gas Giant,Radial Velocity,2.07 AU,2.9 years,0.27
HD 33564 b,20.7858,9.1 Jupiters,5.08,2005,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,1.1 AU,388 days,0.34
HD 33283 b,89.8623,0.329 Jupiters,8.05,2006,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,0.1508 AU,18.2 days,0.4
HD 33142 b,121.375,1.26 Jupiters,7.96,2011,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,1.074 AU,330 days,0.05
HD 32518 b,122.115,2.849 Jupiters,6.43005,2009,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,0.594 AU,157.4 days,0.03
HD 31253 b,58.1438,0.62 Jupiters,7.13266,2010,1.26 x Jupiter (estimate),Gas Giant,Radial Velocity,1.26 AU,466 days,0.3
HD 30856 b,131.199,1.547 Jupiters,7.91,2011,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,1.85 AU,2.3 years,0.06
HD 30669 b,58.0844,0.47 Jupiters,9.12,2014,1.27 x Jupiter (estimate),Gas Giant,Radial Velocity,2.69 AU,4.6 years,0.18
HD 30562 b,26.1597,1.47 Jupiters,5.77466,2009,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,2.34 AU,3.2 years,0.76
HD 30177 b,55.5867,8.403 Jupiters,8.41,2002,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,3.604 AU,6.9 years,0.21
HD 28678 b,189.908,1.542 Jupiters,8.38,2011,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,1.18 AU,380.2 days,0.15
HD 28254 b,55.2884,3.8 Jupiters,7.69,2010,1.16 x Jupiter (estimate),Gas Giant,Radial Velocity,2.45 AU,3.7 years,0.95
HD 28185 b,39.3809,5.837 Jupiters,7.8,2001,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,1.035 AU,385.5 days,0.06
HD 27894 b,43.8214,0.619 Jupiters,9.36,2005,1.26 x Jupiter (estimate),Gas Giant,Radial Velocity,0.125 AU,18 days,0.05
HD 27631 b,50.2862,1.56 Jupiters,8.26,2012,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,3.242 AU,6 years,0.14
HD 27442 b,18.2704,1.56 Jupiters,4.44,2000,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,1.271 AU,428.1 days,0.06
HD 25171 b,55.6146,0.915 Jupiters,7.77,2010,1.24 x Jupiter (estimate),Gas Giant,Radial Velocity,2.971 AU,4.9 years,0.04
HD 24040 b,46.6224,3.86 Jupiters,7.515,2006,1.16 x Jupiter (estimate),Gas Giant,Radial Velocity,4.92 AU,10 years,0.04
HD 23596 b,52.0018,11.914 Jupiters,7.26122,2003,1.1 x Jupiter (estimate),Gas Giant,Radial Velocity,2.694 AU,4.2 years,0.28
HD 23127 b,93.8555,1.527 Jupiters,8.58,2006,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,2.37 AU,3.3 years,0.41
HD 23079 b,33.4591,2.61 Jupiters,7.12,2001,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,1.6 AU,2 years,0.1
HD 22781 b,32.6034,13.65 Jupiters,8.78,2011,1.1 x Jupiter (estimate),Gas Giant,Radial Velocity,1.167 AU,1.4 years,0.82
HD 20868 b,47.7223,1.25 Jupiters,9.92,2008,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,0.95 AU,380.9 days,0.75
HD 20794 d,6.0414,4.8 Earths,4.258,2011,2.04 x Earth (estimate),Super Earth,Radial Velocity,0.3499 AU,90.3 days,0.0
HD 20794 c,6.0414,2.4 Earths,4.258,2011,1.35 x Earth (estimate),Super Earth,Radial Velocity,0.2036 AU,40.1 days,0.0
HD 20794 b,6.0414,2.7 Earths,4.258,2011,1.45 x Earth (estimate),Super Earth,Radial Velocity,0.1207 AU,18.3 days,0.0
HD 20782 b,35.9864,1.4878 Jupiters,7.36,2006,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,1.3649 AU,1.6 years,0.95
HD 19994 b,22.5242,1.37 Jupiters,5.06345,2003,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,1.305 AU,466.2 days,0.06
HD 18742 b,162.685,3.4 Jupiters,7.81,2011,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,1.82 AU,2.1 years,0.04
HD 17156 b,78.0863,3.51 Jupiters,8.17,2007,1.1 x Jupiter,Gas Giant,Radial Velocity,0.16278 AU,21.2 days,0.68
HD 17092 b,228.422,10.13 Jupiters,7.732,2007,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,1.31 AU,359.9 days,0.17
HD 16417 b,25.3936,22.1 Earths,5.78,2008,0.446 x Jupiter (estimate),Neptune-like,Radial Velocity,0.14 AU,17.2 days,0.2
HD 16175 b,59.859,5.9 Jupiters,7.297,2009,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,2.12 AU,2.7 years,0.6
HD 16141 b,37.7861,0.26 Jupiters,6.834,2000,0.971 x Jupiter (estimate),Gas Giant,Radial Velocity,0.36 AU,75.5 days,0.25
HD 14067 b,142.024,15.3 Jupiters,6.53329,2014,1.09 x Jupiter (estimate),Gas Giant,Radial Velocity,5.15 AU,7.5 years,0.65
HD 13931 b,47.3963,2.8 Jupiters,7.61,2009,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,5.15 AU,11.6 years,0.02
HD 13908 c,79.5515,5.13 Jupiters,7.52,2013,1.15 x Jupiter (estimate),Gas Giant,Radial Velocity,2.03 AU,2.6 years,0.12
HD 13908 b,79.5515,0.865 Jupiters,7.52,2013,1.24 x Jupiter (estimate),Gas Giant,Radial Velocity,0.154 AU,19.4 days,0.02
HD 13189 b,497.823,10.95 Jupiters,7.57,2005,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,1.25 AU,471.6 days,0.27
HD 12661 c,37.8478,1.812 Jupiters,7.43,2002,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,2.8145 AU,4.7 years,0.03
HD 12661 b,37.8478,2.43 Jupiters,7.43,2000,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,0.84 AU,262.7 days,0.38
HD 11977 b,67.9331,6.54 Jupiters,4.68,2005,1.13 x Jupiter (estimate),Gas Giant,Radial Velocity,1.93 AU,1.9 years,0.4
HD 11964 c,33.5369,25 Earths,6.41525,2008,0.48 x Jupiter (estimate),Neptune-like,Radial Velocity,0.229 AU,37.9 days,0.3
HD 11964 b,33.5369,0.622 Jupiters,6.41525,2005,1.26 x Jupiter (estimate),Gas Giant,Radial Velocity,3.16 AU,5.3 years,0.04
HD 11506 c,51.261,0.369 Jupiters,7.51,2008,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,0.75 AU,224 days,0.23
HD 11506 b,51.261,4.88 Jupiters,7.51,2007,1.15 x Jupiter (estimate),Gas Giant,Radial Velocity,2.8 AU,4.4 years,0.39
HD 10697 b,33.1205,5.743 Jupiters,6.28262,1999,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,2.051 AU,2.9 years,0.1
GJ 86 b,10.7836,4.42 Jupiters,6.12,1999,1.15 x Jupiter (estimate),Gas Giant,Radial Velocity,0.11 AU,15.8 days,0.04
DENIS-P J082303.1-491201 b,20.77,28.5 Jupiters,Unknown,2013,1.06 x Jupiter (estimate),Gas Giant,Astrometry,0.36 AU,246.4 days,0.34
CHXR 73 b,190.374,12.569 Jupiters,Unknown,2006,1.1 x Jupiter (estimate),Gas Giant,Imaging,210 AU,5146.9 years,
CFBDSIR J145829+101343 b,23.1,10.5 Jupiters,Unknown,2011,1.11 x Jupiter (estimate),Gas Giant,Imaging,2.6 AU,27.5 years,
BD+49 828 b,442.042,1.6 Jupiters,9.381,2015,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,4.2 AU,7.1 years,0.35
BD+48 738 b,871.493,0.91 Jupiters,9.139,2011,1.24 x Jupiter (estimate),Gas Giant,Radial Velocity,1 AU,392.6 days,0.2
GSC 06214-00210 b,108.5,16 Jupiters,12.416,2010,1.8 x Jupiter,Gas Giant,Imaging,320 AU,6037.4 years,
GJ 876 e,4.67517,14.6 Earths,10.16,2010,0.35 x Jupiter (estimate),Neptune-like,Radial Velocity,0.3343 AU,124.3 days,0.06
GJ 876 d,4.67517,6.83 Earths,10.16,2005,,,,,,
GJ 876 c,4.67517,0.7142 Jupiters,10.16,2000,1.25 x Jupiter (estimate),Gas Giant,Radial Velocity,0.12959 AU,30.1 days,0.26
GJ 876 b,4.67517,2.2756 Jupiters,10.16,1998,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,0.208317 AU,61.1 days,0.03
GJ 849 b,8.80058,0.893 Jupiters,10.41,2006,1.24 x Jupiter (estimate),Gas Giant,Radial Velocity,2.32 AU,5.3 years,0.03
GJ 832 b,4.96435,0.99 Jupiters,8.66,2008,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,3.7 AU,10.6 years,0.05
GJ 687 b,4.54939,17.2 Earths,9.15,2014,0.385 x Jupiter (estimate),Neptune-like,Radial Velocity,0.163 AU,38.1 days,0.17
GJ 676 A e,16.0272,6.6744 Earths,9.58,2012,0.221 x Jupiter (estimate),Neptune-like,Radial Velocity,0.181 AU,35.5 days,0.15
GJ 676 A d,16.0272,3.81394 Earths,9.58,2012,1.78 x Earth (estimate),Super Earth,Radial Velocity,0.039 AU,3.6 days,0.19
GJ 676 A b,16.0272,5.792 Jupiters,9.58,2010,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,1.735 AU,2.9 years,0.32
GJ 674 b,4.54896,11.09 Earths,9.38,2007,0.297 x Jupiter (estimate),Neptune-like,Radial Velocity,0.039 AU,4.7 days,0.2
GJ 667 C g,7.24396,4.6 Earths,10.602,2013,1.99 x Earth (estimate),Super Earth,Radial Velocity,0.549 AU,256.2 days,0.08
GJ 667 C f,7.24396,2.7 Earths,10.602,2013,1.45 x Earth (estimate),Super Earth,Radial Velocity,0.156 AU,39 days,0.03
GJ 667 C e,7.24396,2.7 Earths,10.602,2013,1.45 x Earth (estimate),Super Earth,Radial Velocity,0.213 AU,62.2 days,0.02
GJ 667 C c,7.24396,3.8 Earths,10.602,2013,1.77 x Earth (estimate),Super Earth,Radial Velocity,0.125 AU,28.1 days,0.02
GJ 667 C b,7.24396,5.68 Earths,10.602,2012,0.201 x Jupiter (estimate),Neptune-like,Radial Velocity,0.050431 AU,7.2 days,0.2
GJ 649 b,10.3796,0.258 Jupiters,9.7,2009,0.966 x Jupiter (estimate),Gas Giant,Radial Velocity,1.112 AU,1.6 years,0.08
GJ 581 e,6.2981,1.7 Earths,10.57,2009,1.17 x Earth (estimate),Super Earth,Radial Velocity,0.02815 AU,3.1 days,0.0
GJ 581 c,6.2981,5.5 Earths,10.57,2007,2.21 x Earth (estimate),Neptune-like,Radial Velocity,0.0721 AU,12.9 days,0.0
GJ 581 b,6.2981,15.8 Earths,10.57,2005,0.366 x Jupiter (estimate),Neptune-like,Radial Velocity,0.04061 AU,5.4 days,0.0
GJ 504 b,17.5299,4 Jupiters,5.18799,2013,1.16 x Jupiter (estimate),Gas Giant,Imaging,43.5 AU,259.9 years,
GJ 436 b,9.75321,22.1 Earths,10.67,2004,0.372 x Jupiter,Neptune-like,Radial Velocity,0.0291 AU,2.6 days,0.14
GJ 433 b,9.06456,6.043 Earths,9.81,2011,0.208 x Jupiter (estimate),Neptune-like,Radial Velocity,0.062 AU,7.4 days,0.04
GJ 3634 b,20.3779,8.4 Earths,11.938,2010,0.253 x Jupiter (estimate),Neptune-like,Radial Velocity,0.0287 AU,2.6 days,0.08
GJ 3470 b,29.4214,13.9 Earths,12.332,2012,0.408 x Jupiter,Neptune-like,Radial Velocity,0.0355 AU,3.3 days,0.02
GJ 3341 b,23.619,6.6 Earths,12.062,2015,0.219 x Jupiter (estimate),Neptune-like,Radial Velocity,0.089 AU,14.2 days,0.31
GJ 3293 c,20.1903,21.09 Earths,11.945,2015,0.434 x Jupiter (estimate),Neptune-like,Radial Velocity,0.36175 AU,122.6 days,0.11
GJ 3293 b,20.1903,23.54 Earths,11.945,2015,0.463 x Jupiter (estimate),Neptune-like,Radial Velocity,0.14339 AU,30.6 days,0.06
GJ 328 b,20.5266,2.51 Jupiters,9.99,2013,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,4.11 AU,10.3 years,0.23
GJ 317 b,15.1968,2.5 Jupiters,12.4,2007,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,1.151 AU,1.9 years,0.07
GJ 3021 b,17.5559,3.37 Jupiters,6.59,2000,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,0.49 AU,133.7 days,0.51
GJ 179 b,12.356,0.95 Jupiters,11.963,2009,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,2.41 AU,6.3 years,0.21
GJ 163 d,15.1285,29.4 Earths,11.79,2013,0.528 x Jupiter (estimate),Neptune-like,Radial Velocity,1.0304 AU,1.7 years,0.37
GJ 163 c,15.1285,6.8 Earths,11.79,2013,0.223 x Jupiter (estimate),Neptune-like,Radial Velocity,0.1254 AU,25.6 days,0.1
GJ 163 b,15.1285,10.6 Earths,11.79,2013,0.29 x Jupiter (estimate),Neptune-like,Radial Velocity,0.0607 AU,8.6 days,0.07
GJ 1214 b,14.6427,8.41 Earths,15.1,2009,0.244 x Jupiter,Neptune-like,Transit,0.01505 AU,1.6 days,0.01
WASP-183 b,325.377,0.502 Jupiters,13.081,2019,1.47 x Jupiter,Gas Giant,Transit,0.04632 AU,4.1 days,
WASP-181 b,437.495,0.299 Jupiters,12.924,2019,1.184 x Jupiter,Gas Giant,Transit,0.05427 AU,4.5 days,
WASP-177 b,176.818,0.508 Jupiters,12.312,2019,1.58 x Jupiter,Gas Giant,Transit,0.03957 AU,3.1 days,
K2-294 b,373.078,3.39 Earths,12.649,2019,1.66 x Earth,Super Earth,Transit,Unknown,2.5 days,
K2-293 b,392.251,6.57 Earths,13.44,2019,0.219 x Jupiter,Neptune-like,Transit,Unknown,13.1 days,
KOI-1599.02,1131.64,9 Earths,14.795,2019,1.9 x Earth,Super Earth,Transit,0.112293 AU,13.6 days,0.01
KOI-1599.01,1131.64,4.6 Earths,14.795,2019,1.9 x Earth,Super Earth,Transit,0.14728 AU,20.4 days,0.01
K2-63 c,517.534,14.5 Earths,12.98,2016,0.348 x Jupiter,Neptune-like,Transit,0.189 AU,25.5 days,
Qatar-7 b,705.981,1.88 Jupiters,13.134,2019,1.7 x Jupiter,Gas Giant,Transit,0.0352 AU,2 days,0.0
KMT-2017-BLG-1146L b,6500,0.71 Jupiters,Unknown,2019,1.25 x Jupiter (estimate),Gas Giant,Microlensing,1.6 AU,3.5 years,
KMT-2017-BLG-1038L b,6000,2 Jupiters,Unknown,2019,1.19 x Jupiter (estimate),Gas Giant,Microlensing,1.8 AU,4 years,
WASP-190 b,542.251,1 Jupiter,11.645,2019,1.15 x Jupiter,Gas Giant,Transit,0.0663 AU,5.4 days,0.0
Kepler-1658 b,788.238,5.88 Jupiters,11.62,2019,1.07 x Jupiter,Gas Giant,Transit,0.0544 AU,3.8 days,0.06
KMT-2016-BLG-1107L b,6651,3.283 Jupiters,Unknown,2019,1.17 x Jupiter (estimate),Gas Giant,Microlensing,0.342 AU,243.5 days,
HATS-70 b,1458.83,12.9 Jupiters,12.227,2019,1.384 x Jupiter,Gas Giant,Transit,0.03632 AU,1.9 days,< 0.18
K2-289 b,274.3,0.192 Jupiters,14.81,2019,0.812 x Jupiter,Gas Giant,Transit,0.107 AU,13.2 days,
K2-291 b,90.0562,6.49 Earths,10.014,2019,1.589 x Earth,Super Earth,Transit,0.03261 AU,2.2 days,0.0
K2-290 c,272.909,0.774 Jupiters,11.114,2019,1.006 x Jupiter,Gas Giant,Transit,0.305 AU,48.4 days,0.0
K2-290 b,272.909,10.9 Earths,11.114,2019,3.06 x Earth,Super Earth,Transit,0.0923 AU,9.2 days,0.0
Kepler-730 c,1935.04,3.09 Earths,15.782,2018,1.569 x Earth,Super Earth,Transit,0.03997 AU,2.9 days,0.0
HATS-69 b,414.537,0.577 Jupiters,14.074,2018,0.945 x Jupiter,Gas Giant,Transit,0.03211 AU,2.2 days,< 0.519
HATS-68 b,603.955,1.29 Jupiters,12.312,2018,1.232 x Jupiter,Gas Giant,Transit,0.05071 AU,3.6 days,< 0.036
HATS-67 b,960.109,1.45 Jupiters,13.698,2018,1.685 x Jupiter,Gas Giant,Transit,0.03032 AU,1.6 days,< 0.057
HATS-66 b,1477.98,5.33 Jupiters,14.283,2018,1.411 x Jupiter,Gas Giant,Transit,0.04714 AU,3.1 days,< 0.064
HATS-65 b,493.32,0.821 Jupiters,12.679,2018,1.501 x Jupiter,Gas Giant,Transit,0.04497 AU,3.1 days,< 0.062
HATS-64 b,1080.15,0.96 Jupiters,13.045,2018,1.679 x Jupiter,Gas Giant,Transit,0.06562 AU,4.9 days,< 0.151
HATS-63 b,623.232,0.96 Jupiters,13.992,2018,1.207 x Jupiter,Gas Giant,Transit,0.04026 AU,3.1 days,< 0.136
HATS-62 b,523.067,0.179 Jupiters,14.171,2018,1.055 x Jupiter,Gas Giant,Transit,0.04163 AU,3.3 days,< 0.298
HATS-61 b,679.761,3.4 Jupiters,13.352,2018,1.195 x Jupiter,Gas Giant,Transit,0.07908 AU,7.8 days,< 0.092
HATS-60 b,486.474,0.662 Jupiters,12.662,2018,1.153 x Jupiter,Gas Giant,Transit,0.04708 AU,3.6 days,< 0.191
K2-287 b,158.335,0.315 Jupiters,11.41,2018,0.847 x Jupiter,Gas Giant,Transit,0.1206 AU,14.9 days,0.48
K2-286 b,76.1486,5.06 Earths,12.881,2018,2.1 x Earth,Neptune-like,Transit,0.1768 AU,27.4 days,
WASP-170 b,305.603,1.6 Jupiters,12.613,2018,1.096 x Jupiter,Gas Giant,Transit,0.0337 AU,2.3 days,
WASP-163 b,261.386,1.87 Jupiters,12.663,2018,1.202 x Jupiter,Gas Giant,Transit,0.0266 AU,1.6 days,
WASP-161 b,343.08,2.49 Jupiters,11.079,2018,1.143 x Jupiter,Gas Giant,Transit,0.0673 AU,5.4 days,
