Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Kepler-1051 b,829.343,11.5 Earths,13.212,2016,,,,,,
Kepler-1050 c,490.488,2.79 Earths,13.198,2016,1.48 x Earth,Super Earth,Transit,0.1622 AU,21.1 days,0
Kepler-1050 b,490.488,3.19 Earths,13.198,2016,1.6 x Earth,Super Earth,Transit,0.1313 AU,15.4 days,0
Kepler-1048 b,556.006,3.22 Earths,15.138,2016,1.61 x Earth,Super Earth,Transit,0.059 AU,6.9 days,0
Kepler-1047 c,817.647,0.937 Earths,13.46,2016,0.99 x Earth,Terrestrial,Transit,0.0434 AU,3.2 days,0
Kepler-1047 b,817.647,5.02 Earths,13.46,2016,2.09 x Earth,Super Earth,Transit,0.2939 AU,56.2 days,0
Kepler-1046 b,721.534,3.57 Earths,13.347,2016,1.71 x Earth,Super Earth,Transit,0.1167 AU,14.4 days,0
Kepler-1044 b,1278.96,7.61 Earths,15.478,2016,0.238 x Jupiter,Neptune-like,Transit,0.0741 AU,6.8 days,0
Kepler-1043 b,903.332,7.04 Earths,14.949,2016,0.227 x Jupiter,Neptune-like,Transit,0.2159 AU,38.5 days,0
Kepler-1042 b,659,5.43 Earths,16.004,2016,2.19 x Earth,Neptune-like,Transit,0.0756 AU,10.1 days,0
Kepler-1041 b,1485.82,8.96 Earths,14.576,2016,0.262 x Jupiter,Neptune-like,Transit,0.1688 AU,24.8 days,0
Kepler-1039 b,306.91,2.73 Earths,14.438,2016,,,,,,
Kepler-1038 b,584.136,12.2 Earths,15.03,2016,0.315 x Jupiter,Neptune-like,Transit,0.5238 AU,148.5 days,0
Kepler-1037 b,446.914,2.18 Earths,14.475,2016,1.28 x Earth,Super Earth,Transit,0.0198 AU,1.1 days,0
Kepler-1035 b,562.116,1.71 Earths,13.097,2016,,,,,,
K2-26 b,99.0504,7.61 Earths,14.528,2016,0.238 x Jupiter,Neptune-like,Transit,0.0962 AU,14.6 days,
Kepler-552 b,843.689,14.8 Earths,14.476,2016,0.352 x Jupiter,Neptune-like,Transit,0.0612 AU,5.3 days,0
Kepler-550 b,531.944,17.9 Earths,14.626,2016,0.394 x Jupiter,Neptune-like,Transit,0.0747 AU,8.6 days,0
Kepler-549 c,635.145,8.91 Earths,14.805,2016,0.261 x Jupiter,Neptune-like,Transit,0.4453 AU,117 days,0
Kepler-549 b,635.145,11 Earths,14.805,2016,0.229 x Jupiter,Neptune-like,Transit,0.2283 AU,42.9 days,0
Kepler-548 b,751.776,Unknown,15.266,2016,1.07 x Jupiter,Gas Giant,Transit,0.0495 AU,4.5 days,0
Kepler-546 b,1019.65,39.1 Earths,14.325,2016,0.624 x Jupiter,Gas Giant,Transit,0.0502 AU,4.1 days,0
Kepler-545 b,818.001,7.7 Earths,14.205,2016,0.24 x Jupiter,Neptune-like,Transit,0.1087 AU,13.2 days,0
Kepler-544 b,963.18,5.14 Earths,13.667,2016,2.12 x Earth,Neptune-like,Transit,0.1553 AU,21.4 days,0
Kepler-543 b,221.802,6.8 Earths,13.598,2016,0.223 x Jupiter,Neptune-like,Transit,0.098 AU,13.9 days,0
Kepler-541 b,1060.68,11.2 Earths,13.383,2016,0.3 x Jupiter,Neptune-like,Transit,0.0641 AU,5.1 days,0
Kepler-540 b,390.374,7.8 Earths,12.293,2016,0.242 x Jupiter,Neptune-like,Transit,0.5886 AU,172.7 days,0
Kepler-539 b,307.318,0.97 Jupiters,12.444,2016,0.747 x Jupiter,Gas Giant,Transit,0.4988 AU,125.6 days,< 0.39
Kepler-537 b,439.4,2.57 Earths,13.173,2016,1.41 x Earth,Super Earth,Transit,0.0442 AU,3.2 days,0
Kepler-536 b,462.322,9.8 Earths,14.032,2016,0.277 x Jupiter,Neptune-like,Transit,0.0276 AU,1.8 days,0
Kepler-535 b,685.599,6.17 Earths,13.209,2016,0.211 x Jupiter,Neptune-like,Transit,0.0594 AU,4.9 days,0
Kepler-534 b,570.659,5.65 Earths,13.387,2016,2.24 x Earth,Neptune-like,Transit,0.1272 AU,16 days,0
Kepler-532 b,312.798,7.13 Earths,13.74,2016,0.229 x Jupiter,Neptune-like,Transit,0.1012 AU,12.9 days,0
Kepler-531 b,252.762,8.15 Earths,13.566,2016,0.248 x Jupiter,Neptune-like,Transit,0.1694 AU,29.9 days,0
Kepler-530 b,457.709,9.32 Earths,13.502,2016,0.269 x Jupiter,Neptune-like,Transit,0.2212 AU,39.3 days,0
Kepler-529 c,799.008,4.66 Earths,13.779,2016,2.0 x Earth,Super Earth,Transit,0.1075 AU,12.8 days,0
Kepler-529 b,799.008,4.12 Earths,13.779,2016,1.86 x Earth,Super Earth,Transit,0.0309 AU,2 days,0
Kepler-528 b,784.23,4.98 Earths,14.064,2016,2.08 x Earth,Super Earth,Transit,0.1409 AU,19.8 days,0
Kepler-527 b,750.04,8.45 Earths,13.471,2016,0.253 x Jupiter,Neptune-like,Transit,0.1179 AU,13.3 days,0
Kepler-526 b,666.146,4.62 Earths,13.194,2016,1.99 x Earth,Super Earth,Transit,0.064 AU,5.5 days,0
Kepler-525 b,992.852,7.41 Earths,13.613,2016,0.235 x Jupiter,Neptune-like,Transit,0.1396 AU,18.7 days,0
Kepler-524 c,1058.24,0.84 Earths,14.082,2016,0.96 x Earth,Terrestrial,Transit,0.0303 AU,1.9 days,0
Kepler-323 b,454.883,3.9 Earths,12.78,2014,1.381 x Earth,Super Earth,Transit,0.02778 AU,1.7 days,< 0.095
Kepler-322 c,400.48,3.43 Earths,13.687,2014,1.67 x Earth,Super Earth,Transit,0.051 AU,4.3 days,0
Kepler-160 c,937.013,13.6 Earths,14.816,2014,0.335 x Jupiter,Neptune-like,Transit,0.1192 AU,13.7 days,0
Kepler-158 b,315.177,5.14 Earths,14.743,2014,2.12 x Earth,Neptune-like,Transit,0.111 AU,16.7 days,0
Kepler-156 b,443.483,5.9 Earths,14.339,2014,0.205 x Jupiter,Neptune-like,Transit,0.054 AU,5 days,0
Kepler-154 b,915.212,5.73 Earths,14.646,2014,0.202 x Jupiter,Neptune-like,Transit,0.198 AU,33 days,0
Kepler-151 c,649.919,5.02 Earths,14.957,2014,2.09 x Earth,Super Earth,Transit,0.16 AU,24.7 days,0
Kepler-150 c,891.092,13.2 Earths,15.161,2014,0.329 x Jupiter,Neptune-like,Transit,0.073 AU,7.4 days,0
Kepler-14 b,798,8.4 Jupiters,12.003,2011,1.136 x Jupiter,Gas Giant,Transit,0.0771 AU,6.8 days,0.04
Kepler-148 d,791.163,0.177 Jupiters,15.398,2016,0.774 x Jupiter,Gas Giant,Transit,0.2607 AU,51.8 days,0
Kepler-142 b,548.686,4.62 Earths,13.277,2014,1.99 x Earth,Super Earth,Transit,0.032 AU,2 days,0
Kepler-140 b,583.859,3.22 Earths,13.018,2014,1.61 x Earth,Super Earth,Transit,0.045 AU,3.3 days,0
Kepler-138 c,66.8624,2.3 Earths,13.04,2014,1.51 x Earth,Super Earth,Transit,0.0913 AU,13.8 days,0.02
Kepler-136 c,420.818,4.62 Earths,11.822,2014,1.99 x Earth,Super Earth,Transit,0.133 AU,16.4 days,0
Kepler-134 c,334.797,2.13 Earths,12.318,2014,1.26 x Earth,Super Earth,Transit,0.092 AU,10.1 days,0
Kepler-132 c,349.549,2.18 Earths,11.922,2014,1.28 x Earth,Super Earth,Transit,0.068 AU,6.4 days,0
Kepler-131 c,228.678,8.25 Earths,11.493,2014,0.84 x Earth,Super Earth,Transit,0.173819 AU,25.5 days,0
Kepler-130 c,316.663,8.75 Earths,11.572,2014,0.259 x Jupiter,Neptune-like,Transit,0.178 AU,27.5 days,0
Kepler-128 c,396.379,3.38 Earths,11.693,2013,,,,,,
Kepler-127 b,352.794,2.54 Earths,11.746,2014,1.4 x Earth,Super Earth,Transit,0.125 AU,14.4 days,0.47
Kepler-125 c,183.365,0.33 Earths,15.431,2014,0.74 x Earth,Terrestrial,Transit,0.051 AU,5.8 days,0
Kepler-124 b,420.046,0.315 Earths,14.4,2014,0.73 x Earth,Terrestrial,Transit,0.039 AU,3.4 days,0
Kepler-122 d,1027.45,5.48 Earths,14.403,2014,2.2 x Earth,Neptune-like,Transit,0.155 AU,21.6 days,0
Kepler-121 b,510.523,6.08 Earths,14.904,2014,0.209 x Jupiter,Neptune-like,Transit,0.039 AU,3.2 days,0
Kepler-119 b,701.996,12.6 Earths,14.375,2014,0.321 x Jupiter,Neptune-like,Transit,0.035 AU,2.4 days,0
Kepler-116 c,955.168,5.9 Earths,13.744,2014,0.205 x Jupiter,Neptune-like,Transit,0.116 AU,13.1 days,0
Kepler-114 c,259.533,2.8 Earths,13.961,2013,1.6 x Earth,Super Earth,Transit,0.06482 AU,8 days,0
Kepler-112 c,513.206,6.35 Earths,13.927,2014,,,,,,
Kepler-524 b,1058.24,4.31 Earths,14.082,2016,1.91 x Earth,Super Earth,Transit,0.0791 AU,8 days,0
Kepler-342 e,781.611,0.615 Earths,13.2,2016,0.88 x Earth,Terrestrial,Transit,0.0293 AU,1.6 days,0
Kepler-321 c,384.542,5.99 Earths,12.918,2014,0.207 x Jupiter,Neptune-like,Transit,0.11 AU,13.1 days,0
