Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
K2-225 b,357.778,12 Earths,11.836,2018,0.311 x Jupiter,Neptune-like,Transit,0.134 AU,15.9 days,
K2-224 b,275.255,3.05 Earths,12.7,2018,1.56 x Earth,Super Earth,Transit,0.0516 AU,4.5 days,0
K2-223 c,198.604,2.86 Earths,11.443,2018,1.5 x Earth,Super Earth,Transit,0.0549 AU,4.6 days,
K2-223 b,198.604,0.64 Earths,11.443,2018,0.89 x Earth,Terrestrial,Transit,0.0127 AU,0.5 days,
KELT-21 b,470.878,3.91 Jupiters,10.484,2018,1.586 x Jupiter,Gas Giant,Transit,0.05224 AU,3.6 days,
K2-155 d,72.7998,4.27 Earths,12.773,2018,1.9 x Earth,Super Earth,Transit,0.1937 AU,40.7 days,
K2-155 c,72.7998,7.27 Earths,12.773,2018,0.232 x Jupiter,Neptune-like,Transit,0.0946 AU,13.9 days,
K2-155 b,72.7998,3.89 Earths,12.773,2018,1.8 x Earth,Super Earth,Transit,0.0562 AU,6.3 days,
K2-154 c,129.356,4.94 Earths,13.861,2018,2.07 x Earth,Super Earth,Transit,0.0677 AU,8 days,0.13
K2-154 b,129.356,4.62 Earths,13.861,2018,1.99 x Earth,Super Earth,Transit,0.0405 AU,3.7 days,
K2-147 b,90.5494,0.315 Earths,14.044,2018,0.73 x Earth,Terrestrial,Transit,0.0159 AU,1 days,
K2-146 b,79.3002,5.77 Earths,16.7,2018,2.05 x Earth,Super Earth,Transit,0.0248 AU,2.6 days,
K2-153 b,143.125,4.66 Earths,14.96,2018,2.0 x Earth,Super Earth,Transit,0.0614 AU,7.5 days,
K2-152 b,108.449,5.86 Earths,13.728,2018,0.204 x Jupiter,Neptune-like,Transit,0.1716 AU,32.6 days,
K2-151 b,69.4798,2.83 Earths,14.175,2018,,,,,,
K2-150 b,102.483,4.66 Earths,15.784,2018,2.0 x Earth,Super Earth,Transit,0.0727 AU,10.6 days,
K2-149 b,123.676,3.33 Earths,14.543,2018,1.64 x Earth,Super Earth,Transit,0.083 AU,11.3 days,
K2-148 d,124.458,3.33 Earths,13.627,2018,1.64 x Earth,Super Earth,Transit,0.0774 AU,9.8 days,< 0.092
K2-148 c,124.458,3.64 Earths,13.627,2018,1.73 x Earth,Super Earth,Transit,0.0616 AU,6.9 days,0
K2-148 b,124.458,2.33 Earths,13.627,2018,1.33 x Earth,Super Earth,Transit,0.0454 AU,4.4 days,0.1
K2-141 c,61.8736,8 Earths,11.454,2018,0.624 x Jupiter,Neptune-like,Transit,0.0683 AU,7.7 days,0.06
K2-141 b,61.8736,4.97 Earths,11.454,2018,1.51 x Earth,Super Earth,Transit,0.00747 AU,0.3 days,0.08
HATS-36 b,856.436,3.216 Jupiters,14.364,2018,1.153 x Jupiter,Gas Giant,Transit,0.0523 AU,4.2 days,0.04
K2-138 f,202.585,1.63 Earths,12.246,2017,2.904 x Earth,Terrestrial,Transit,0.10447 AU,12.8 days,0.04
K2-138 e,202.585,12.97 Earths,12.246,2017,0.302 x Jupiter,Neptune-like,Transit,0.0782 AU,8.3 days,0.05
K2-138 d,202.585,7.92 Earths,12.246,2017,2.39 x Earth,Super Earth,Transit,0.05893 AU,5.4 days,0
K2-138 c,202.585,6.31 Earths,12.246,2017,0.205 x Jupiter,Neptune-like,Transit,0.04461 AU,3.6 days,< 0.33
K2-138 b,202.585,3.1 Earths,12.246,2017,1.51 x Earth,Super Earth,Transit,0.03385 AU,2.4 days,< 0.246
K2-140 b,347.917,0.93 Jupiters,12.727,2017,1.21 x Jupiter,Gas Giant,Transit,0.068 AU,6.6 days,< 0.33
HATS-53 b,585.77,0.595 Jupiters,13.944,2017,1.34 x Jupiter,Gas Giant,Transit,0.04753 AU,3.9 days,< 0.516
HATS-52 b,555.134,2.24 Jupiters,13.844,2017,1.382 x Jupiter,Gas Giant,Transit,0.02498 AU,1.4 days,< 0.47
HATS-51 b,389.57,0.768 Jupiters,12.525,2017,1.41 x Jupiter,Gas Giant,Transit,0.04639 AU,3.3 days,0.12
HATS-50 b,756.742,0.39 Jupiters,14.045,2017,1.13 x Jupiter,Gas Giant,Transit,0.05046 AU,3.8 days,0
K2-18 c,38.0266,7.51 Earths,13.477,2017,0.236 x Jupiter (estimate),Neptune-like,Radial Velocity,0.06 AU,9 days,
K2-139 b,153.856,0.387 Jupiters,11.652,2017,0.813 x Jupiter,Gas Giant,Transit,0.1796 AU,28.4 days,0
Kepler-90 i,848.254,2.3 Earths,13.883,2017,1.32 x Earth,Super Earth,Transit,0.120138 AU,14.4 days,0
Kepler-80 g,369.451,1.51 Earths,15.23,2017,1.13 x Earth,Super Earth,Transit,Unknown,14.6 days,0
Kepler-90h,848.254,1.2 Jupiters,13.883,2013,1.008 x Jupiter,Gas Giant,Transit,1.01 AU,331.6 days,0
Kepler-90g,848.254,0.8 Jupiters,13.883,2013,0.723 x Jupiter,Gas Giant,Transit,0.71 AU,210.6 days,0
Kepler-90f,848.254,8.65 Earths,13.883,2013,0.257 x Jupiter,Neptune-like,Transit,0.48 AU,124.9 days,0
Kepler-90e,848.254,7.56 Earths,13.883,2013,0.237 x Jupiter,Neptune-like,Transit,0.42 AU,91.9 days,0
Kepler-90d,848.254,8.6 Earths,13.883,2013,0.256 x Jupiter,Neptune-like,Transit,0.32 AU,59.7 days,
Kepler-90c,848.254,1.81 Earths,13.883,2013,1.19 x Earth,Super Earth,Transit,0.089 AU,8.7 days,
Kepler-90b,848.254,2.27 Earths,13.883,2013,1.31 x Earth,Super Earth,Transit,0.074 AU,7 days,
OGLE-2015-BLG-0954L b,1200,3.4 Jupiters,Unknown,2016,1.17 x Jupiter (estimate),Gas Giant,Microlensing,1.6 AU,3.7 years,
OGLE-2014-BLG-0676L b,2670,3.68 Jupiters,Unknown,2016,1.16 x Jupiter (estimate),Gas Giant,Microlensing,4.53 AU,11.3 years,
OGLE-2014-BLG-0124L b,3500,0.65 Jupiters,Unknown,2015,1.25 x Jupiter (estimate),Gas Giant,Microlensing,3.48 AU,6.8 years,
OGLE-2013-BLG-0102L b,3040,13 Jupiters,Unknown,2014,1.1 x Jupiter (estimate),Gas Giant,Microlensing,0.8 AU,2.3 years,
OGLE-2012-BLG-0406L b,4970,2.73 Jupiters,Unknown,2013,1.18 x Jupiter (estimate),Gas Giant,Microlensing,3.45 AU,9.7 years,
OGLE-2012-BLG-0026L c,4019,0.86 Jupiters,20.66,2012,1.24 x Jupiter (estimate),Gas Giant,Microlensing,4.8 AU,10.2 years,
OGLE-2012-BLG-0026L b,4019,0.145 Jupiters,20.66,2012,0.688 x Jupiter (estimate),Gas Giant,Microlensing,4 AU,7.8 years,
OGLE-2011-BLG-0251L b,2570,0.53 Jupiters,Unknown,2012,1.27 x Jupiter (estimate),Gas Giant,Microlensing,2.72 AU,8.8 years,0.15
OGLE-2008-BLG-355L b,6800,4.6 Jupiters,Unknown,2014,1.15 x Jupiter (estimate),Gas Giant,Microlensing,1.7 AU,3.6 years,
OGLE-2008-BLG-092L b,8100,0.18 Jupiters,Unknown,2014,0.78 x Jupiter (estimate),Gas Giant,Microlensing,15 AU,69 years,
OGLE-2006-BLG-109L c,1510,0.27 Jupiters,Unknown,2008,0.994 x Jupiter (estimate),Gas Giant,Microlensing,4.5 AU,13.5 years,
OGLE-2006-BLG-109L b,1510,0.727 Jupiters,Unknown,2008,1.25 x Jupiter (estimate),Gas Giant,Microlensing,2.3 AU,4.9 years,
MOA-2010-BLG-353L b,6430,0.27 Jupiters,Unknown,2015,0.994 x Jupiter (estimate),Gas Giant,Microlensing,1.72 AU,5.3 years,
OGLE-2005-BLG-169L b,4100,14.1 Earths,22.783,2006,0.343 x Jupiter (estimate),Neptune-like,Microlensing,3.5 AU,7.9 years,
OGLE-2005-BLG-071L b,3200,3.8 Jupiters,Unknown,2005,1.16 x Jupiter (estimate),Gas Giant,Microlensing,3.6 AU,10.1 years,
MOA-2013-BLG-605L b,850,3.24 Earths,Unknown,2016,1.62 x Earth (estimate),Super Earth,Microlensing,0.93 AU,6.3 years,
OGLE-2003-BLG-235L b,5800,2.6 Jupiters,Unknown,2004,1.18 x Jupiter (estimate),Gas Giant,Microlensing,4.3 AU,11.2 years,
MOA-2011-BLG-322L b,7560,11.6 Jupiters,Unknown,2013,,,,,,
MOA-2011-BLG-293L b,7720,4.8 Jupiters,Unknown,2012,,,,,,
MOA-2010-BLG-477L b,2300,1.5 Jupiters,Unknown,2012,1.21 x Jupiter (estimate),Gas Giant,Microlensing,2 AU,3.5 years,
MOA-2010-BLG-073L b,2800,11 Jupiters,Unknown,2012,1.11 x Jupiter (estimate),Gas Giant,Microlensing,1.21 AU,3.3 years,
MOA-2009-BLG-319L b,7050,0.212 Jupiters,Unknown,2010,0.86 x Jupiter (estimate),Gas Giant,Microlensing,2.03 AU,4 years,
MOA-2009-BLG-266L b,3040,10.4 Earths,Unknown,2011,0.286 x Jupiter (estimate),Neptune-like,Microlensing,3.2 AU,7.7 years,
MOA-2008-BLG-379L b,3300,4.1 Jupiters,Unknown,2013,1.16 x Jupiter (estimate),Gas Giant,Microlensing,2.7 AU,5.9 years,0.42
MOA-2008-BLG-310L b,7700,23.4 Earths,Unknown,2009,0.462 x Jupiter (estimate),Neptune-like,Microlensing,1.1 AU,2.5 years,
MOA-2007-BLG-400L b,6890,1.7 Jupiters,Unknown,2008,1.2 x Jupiter (estimate),Gas Giant,Microlensing,5.9 AU,17.3 years,
OGLE-2016-BLG-1190L b,6770,13.38 Jupiters,Unknown,2017,1.1 x Jupiter (estimate),Gas Giant,Microlensing,2.17 AU,3.3 years,
MOA-2016-BLG-227L b,6500,2.8 Jupiters,Unknown,2017,1.18 x Jupiter (estimate),Gas Giant,Microlensing,1.39 AU,3 years,
OGLE-2015-BLG-0051L b,8200,0.72 Jupiters,Unknown,2016,1.25 x Jupiter (estimate),Gas Giant,Microlensing,0.73 AU,2 years,
MOA-2011-BLG-262L b,7200,17 Earths,Unknown,2014,0.383 x Jupiter (estimate),Neptune-like,Microlensing,0.95 AU,2.8 years,
MOA-2010-BLG-328L b,810,9.2 Earths,Unknown,2013,0.266 x Jupiter (estimate),Neptune-like,Microlensing,0.92 AU,2.7 years,
OGLE-2012-BLG-0358L b,1760,1.85 Jupiters,Unknown,2013,1.2 x Jupiter (estimate),Gas Giant,Microlensing,0.87 AU,5.7 years,
OGLE-2011-BLG-0265L b,4380,0.88 Jupiters,Unknown,2015,1.24 x Jupiter (estimate),Gas Giant,Microlensing,1.89 AU,5.7 years,
OGLE-2007-BLG-368L b,5900,20 Earths,17.71,2009,0.421 x Jupiter (estimate),Neptune-like,Microlensing,2.8 AU,5.9 years,
OGLE-2005-BLG-390L b,6600,5.5 Earths,Unknown,2005,2.21 x Earth (estimate),Neptune-like,Microlensing,2.6 AU,9 years,
MOA-2009-BLG-387L b,5690,2.6 Jupiters,Unknown,2010,1.18 x Jupiter (estimate),Gas Giant,Microlensing,1.8 AU,5.4 years,
MOA-2007-BLG-192L b,1000,3.3 Earths,Unknown,2008,1.63 x Earth (estimate),Super Earth,Microlensing,0.62 AU,2 years,
OGLE-2012-BLG-0724L b,6700,0.47 Jupiters,Unknown,2016,1.27 x Jupiter (estimate),Gas Giant,Microlensing,1.6 AU,3.8 years,
OGLE-2012-BLG-0563L b,1300,0.39 Jupiters,Unknown,2015,1.21 x Jupiter (estimate),Gas Giant,Microlensing,0.74 AU,398.7 days,
MOA-2011-BLG-028L b,7380,30 Earths,Unknown,2016,0.535 x Jupiter (estimate),Neptune-like,Microlensing,4.14 AU,9.7 years,0
OGLE-2015-BLG-0966L b,3300,21 Earths,Unknown,2016,0.433 x Jupiter (estimate),Neptune-like,Microlensing,2.7 AU,7.2 years,0
NGTS-1 b,218.121,0.812 Jupiters,15.667,2017,,,,,,0
Kepler-1653 b,755,5.35 Earths,15.864,2017,2.17 x Earth,Neptune-like,Transit,0.4706 AU,140.3 days,0.07
Kepler-1652 b,252,3.19 Earths,16.86,2017,1.6 x Earth,Super Earth,Transit,0.1654 AU,38.1 days,0.05
K2-137 b,98.8765,0.5 Jupiters,15.94,2017,0.64 x Earth,Terrestrial,Transit,0.0058 AU,0.2 days,0.14
K2-136 d,59.2474,3 Earths,11.101,2017,1.565 x Earth,Super Earth,Transit,0.1538 AU,25.6 days,0
K2-136 c,59.2474,18.1 Earths,11.101,2017,3.0 x Earth,Super Earth,Transit,0.1185 AU,17.3 days,
