Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
TOI-1298 b,319.036,0.31149 Jupiters,11.889,2021,0.862 x Jupiter,Gas Giant,Transit,0.057 AU,4.5 days,0
TOI-1296 b,323.265,0.29985 Jupiters,11.37,2021,1.259 x Jupiter,Gas Giant,Transit,0.051 AU,3.9 days,0
OGLE-2018-BLG-1185L b,7400,8.4 Earths,29.3,2021,0.253 x Jupiter (estimate),Neptune-like,Microlensing,1.54 AU,3.1 years,
HD 63935 c,48.9739,11.1 Earths,8.58,2021,0.273 x Jupiter,Neptune-like,Radial Velocity,0.148 AU,21.4 days,0
HD 63935 b,48.9739,10.5 Earths,8.58,2021,0.26 x Jupiter,Neptune-like,Transit,0.083 AU,9.1 days,0
TOI-530 b,148.762,0.4 Jupiters,15.403,2021,0.83 x Jupiter,Gas Giant,Transit,0.052 AU,6.4 days,0
TOI-1431 b,148.925,3.12 Jupiters,8.03,2021,1.49 x Jupiter,Gas Giant,Transit,0.046 AU,2.7 days,0
KMT-2018-BLG-1743L b,6483,0.245 Jupiters,Unknown,2021,0.937 x Jupiter (estimate),Gas Giant,Microlensing,1.449 AU,4 years,
TOI-559 b,233.266,6.01 Jupiters,11.091,2021,1.091 x Jupiter,Gas Giant,Transit,0.0723 AU,7 days,0.15
TOI-558 b,402.63,3.61 Jupiters,11.233,2021,1.086 x Jupiter,Gas Giant,Transit,0.1291 AU,14.6 days,0.3
TIC 257060897 b,505.703,0.67 Jupiters,11.814,2021,1.49 x Jupiter,Gas Giant,Transit,0.051 AU,3.7 days,0.03
GPX-1 b,655.013,19.7 Jupiters,12.316,2021,1.47 x Jupiter,Gas Giant,Transit,0.0338 AU,1.7 days,0
TOI-1201 b,37.8871,6.28 Earths,12.26,2021,0.215 x Jupiter,Neptune-like,Transit,0.0287 AU,2.5 days,0
OGLE-2018-BLG-0962L b,6500,1.34 Jupiters,Unknown,2021,1.22 x Jupiter (estimate),Gas Giant,Microlensing,3.59 AU,9.3 years,
OGLE-2018-BLG-0567L b,7060,0.32 Jupiters,Unknown,2021,1.1 x Jupiter (estimate),Gas Giant,Microlensing,2.72 AU,9 years,
K2-357 b,517.687,13.4 Earths,13.748,2021,0.332 x Jupiter,Neptune-like,Transit,0.145 AU,16.3 days,
K2-356 b,355.54,5.86 Earths,13.268,2021,0.204 x Jupiter,Neptune-like,Transit,0.1599 AU,21 days,
K2-355 b,500.497,5.69 Earths,13.707,2021,0.201 x Jupiter,Neptune-like,Transit,0.0632 AU,5.7 days,
K2-358 b,480.307,7.65 Earths,13.699,2021,0.239 x Jupiter,Neptune-like,Transit,0.0863 AU,11.3 days,
HD 22496 b,13.5956,5.57 Earths,8.57,2021,2.22 x Earth (estimate),Neptune-like,Radial Velocity,0.051 AU,5.1 days,
TOI-1518 b,225.888,2.3 Jupiters,8.952,2021,1.875 x Jupiter,Gas Giant,Transit,0.0389 AU,1.9 days,< 0.01
TIC 172900988 b,250.956,2.96386 Jupiters,10.141,2021,1.004 x Jupiter,Gas Giant,Transit,0.90281 AU,200.5 days,0.03
KMT-2019-BLG-1715L b,3860,2.56 Jupiters,Unknown,2021,1.18 x Jupiter (estimate),Gas Giant,Microlensing,3.32 AU,7.7 years,
KMT-2018-BLG-1025L b,6705,6.059 Earths,Unknown,2021,0.208 x Jupiter (estimate),Neptune-like,Microlensing,1.305 AU,3.2 years,
K2-351 b,694.734,6.99 Earths,14.195,2016,0.227 x Jupiter,Neptune-like,Transit,Unknown,7.8 days,
K2-350 c,489.368,7.95 Earths,13.449,2016,0.244 x Jupiter,Neptune-like,Transit,Unknown,20 days,
K2-349 b,453.567,2.48 Earths,14.585,2016,1.38 x Earth,Super Earth,Transit,Unknown,9 days,
K2-347 b,320.336,6.39 Earths,15.15,2016,0.215 x Jupiter,Neptune-like,Transit,Unknown,7.2 days,
K2-346 b,105.58,5.73 Earths,11.903,2016,0.202 x Jupiter,Neptune-like,Transit,Unknown,26.2 days,
K2-345 b,162.408,5.1 Earths,15.72,2016,2.11 x Earth,Neptune-like,Transit,Unknown,10.4 days,
K2-340 b,738.136,11.2 Earths,14.428,2016,,,,,,
K2-338 b,156.951,1.08 Earths,13.322,2016,1.03 x Earth,Super Earth,Transit,Unknown,3.9 days,
K2-337 b,421.636,7.37 Earths,12.385,2016,0.234 x Jupiter,Neptune-like,Transit,Unknown,16.3 days,
K2-336 b,239.289,1.98 Earths,12.803,2016,1.22 x Earth,Super Earth,Transit,Unknown,21.2 days,
K2-335 b,557.993,5.52 Earths,12.556,2016,2.21 x Earth,Neptune-like,Transit,Unknown,12.3 days,
K2-332 b,123.202,5.48 Earths,Unknown,2016,2.2 x Earth,Neptune-like,Transit,Unknown,17.7 days,
K2-330 b,160.125,8.1 Earths,9.608,2016,0.247 x Jupiter,Neptune-like,Transit,Unknown,13.8 days,
EPIC 212587672 c,320.07,5.99 Earths,12.488,2016,0.207 x Jupiter,Neptune-like,Transit,Unknown,23.2 days,
EPIC 212297394 c,418.395,5.77 Earths,14.611,2016,0.203 x Jupiter,Neptune-like,Transit,Unknown,5.2 days,
TOI-2202 c,235.933,0.369 Jupiters,13.004,2021,1.19 x Jupiter (estimate),Gas Giant,Transit Timing Variations,0.15544 AU,24.7 days,0.06
TOI-2202 b,235.933,0.978 Jupiters,13.004,2021,1.01 x Jupiter,Gas Giant,Transit,0.09564 AU,11.9 days,0.04
L 98-59 e,10.6194,3.06 Earths,11.685,2021,1.56 x Earth (estimate),Super Earth,Radial Velocity,0.0717 AU,12.8 days,0.13
K2-354 b,91.722,3.05 Earths,15.296,2016,1.56 x Earth,Super Earth,Transit,Unknown,3.8 days,
K2-353 b,268.515,26.3 Earths,12.337,2021,0.495 x Jupiter,Neptune-like,Transit,Unknown,15.5 days,
K2-352 d,176.051,5.6 Earths,11.125,2018,2.23 x Earth,Neptune-like,Transit,Unknown,14.9 days,
K2-352 c,176.051,4.35 Earths,11.125,2018,1.92 x Earth,Super Earth,Transit,Unknown,8.2 days,
K2-352 b,176.051,2.45 Earths,11.125,2021,1.37 x Earth,Super Earth,Transit,Unknown,3.7 days,
K2-350 b,489.368,2.99 Earths,13.449,2021,1.54 x Earth,Super Earth,Transit,Unknown,4.2 days,
K2-348 c,201.856,7.61 Earths,12.572,2018,0.238 x Jupiter,Neptune-like,Transit,Unknown,12.6 days,
K2-348 b,201.856,10.7 Earths,12.572,2018,0.291 x Jupiter,Neptune-like,Transit,Unknown,4.7 days,
K2-344 b,75.1691,3.15 Earths,13.423,2018,1.59 x Earth,Super Earth,Transit,Unknown,3.4 days,
K2-343 c,166.169,4.74 Earths,16.01,2018,2.02 x Earth,Super Earth,Transit,Unknown,7.7 days,
K2-343 b,166.169,3.36 Earths,16.01,2019,1.65 x Earth,Super Earth,Transit,Unknown,2.8 days,
K2-342 b,208.357,4.78 Earths,11.338,2018,2.03 x Earth,Super Earth,Transit,Unknown,11.6 days,
K2-341 b,421.408,10.4 Earths,12.725,2018,0.286 x Jupiter,Neptune-like,Transit,Unknown,36.6 days,
K2-339 b,360.36,4.35 Earths,14.487,2019,1.92 x Earth,Super Earth,Transit,Unknown,19.5 days,
K2-334 b,371.823,27.2 Earths,11.842,2018,0.504 x Jupiter,Neptune-like,Transit,Unknown,5.1 days,
K2-333 b,343.99,31.6 Earths,12.073,2018,0.551 x Jupiter,Neptune-like,Transit,Unknown,14.8 days,
K2-331 c,211.43,7.85 Earths,11.305,2018,0.243 x Jupiter,Neptune-like,Transit,Unknown,23 days,
K2-331 b,211.43,3.86 Earths,11.305,2021,1.79 x Earth,Super Earth,Transit,Unknown,9.4 days,
K2-268 f,327.783,5.6 Earths,13.848,2019,2.23 x Earth,Neptune-like,Transit,Unknown,26.3 days,
K2-268 e,327.783,2.33 Earths,13.848,2019,1.33 x Earth,Super Earth,Transit,Unknown,6.1 days,
K2-268 d,327.783,2.83 Earths,13.848,2019,1.49 x Earth,Super Earth,Transit,Unknown,4.5 days,
K2-185 c,268.357,6.3 Earths,12.235,2018,0.213 x Jupiter,Neptune-like,Transit,Unknown,52.7 days,
TOI-532 b,135.047,0.1935 Jupiters,14.413,2021,0.519 x Jupiter,Gas Giant,Transit,0.0296 AU,2.3 days,0
TOI-431 d,32.5686,9.9 Earths,9.12,2021,0.294 x Jupiter,Neptune-like,Transit,0.098 AU,12.5 days,0
TOI-431 c,32.5686,2.83 Earths,9.12,2021,1.49 x Earth (estimate),Super Earth,Radial Velocity,0.052 AU,4.8 days,0
TOI-431 b,32.5686,3.07 Earths,9.12,2021,1.28 x Earth,Super Earth,Transit,0.0113 AU,0.5 days,0
TOI-2406 b,55.419,15.6 Earths,Unknown,2021,2.86 x Earth,Super Earth,Transit,0.02267 AU,3.1 days,0.17
COCONUTS-2 b,10.8864,6.3 Jupiters,11.298,2021,1.11 x Jupiter,Gas Giant,Imaging,7506 AU,1101369.9 years,
KMT-2019-BLG-0371L b,7010,7.7 Jupiters,Unknown,2021,1.13 x Jupiter (estimate),Gas Giant,Microlensing,0.79 AU,2.3 years,
KIC 8121913 b,707.303,2.1 Jupiters,12.38,2021,1.19 x Jupiter (estimate),Gas Giant,Orbital Brightness Modulation,Unknown,3.3 days,
KIC 5479689 b,454.95,0.5 Jupiters,13.929,2021,1.27 x Jupiter (estimate),Gas Giant,Orbital Brightness Modulation,Unknown,1.7 days,
KIC 10068024 b,721.105,2 Jupiters,13.144,2021,1.19 x Jupiter (estimate),Gas Giant,Orbital Brightness Modulation,Unknown,2.1 days,
AU Microscopii c,9.7221,9.6 Earths,8.81,2021,0.289 x Jupiter,Neptune-like,Transit,0.1101 AU,18.9 days,0
TOI-1278 b,75.5759,18.5 Jupiters,13.502,2021,1.09 x Jupiter,Gas Giant,Transit,0.095 AU,14.5 days,0.01
TOI-1062 c,82.1733,9.78 Earths,10.249,2021,0.276 x Jupiter (estimate),Neptune-like,Radial Velocity,0.08 AU,8 days,0.14
TOI-1062 b,82.1733,10.15 Earths,10.249,2021,2.265 x Earth,Super Earth,Transit,0.052 AU,4.1 days,0.18
OGLE-2019-BLG-0954L b,3630,14.2 Jupiters,Unknown,2021,1.1 x Jupiter (estimate),Gas Giant,Microlensing,2.65 AU,4.8 years,
KMT-2018-BLG-1996L b,5910,1.09 Jupiters,Unknown,2021,1.23 x Jupiter (estimate),Gas Giant,Microlensing,4.27 AU,10.6 years,
KMT-2018-BLG-1976L b,5840,2.22 Jupiters,Unknown,2021,1.19 x Jupiter (estimate),Gas Giant,Microlensing,3.54 AU,8.3 years,
TOI-1749 d,99.5561,15 Earths,13.86,2021,0.225 x Jupiter,Neptune-like,Transit,0.0707 AU,9 days,< 0.062
TOI-1749 c,99.5561,14 Earths,13.86,2021,2.12 x Earth,Neptune-like,Transit,0.0443 AU,4.5 days,< 0.019
TOI-1749 b,99.5561,0.17934 Jupiters,13.86,2021,1.39 x Earth,Super Earth,Transit,0.0291 AU,2.4 days,< 0.14
Kepler-1704 b,835.455,4.16 Jupiters,13.392,2013,1.066 x Jupiter,Gas Giant,Transit,2.027 AU,2.7 years,0.92
HD 95544 b,87.8049,6.021 Jupiters,8.39,2021,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,3.166 AU,5.6 years,0.05
HD 80869 b,85.3951,5.065 Jupiters,8.48,2021,1.15 x Jupiter (estimate),Gas Giant,Radial Velocity,2.905 AU,4.8 years,0.92
HD 27969 b,67.9328,4.8 Jupiters,7.66,2021,1.15 x Jupiter (estimate),Gas Giant,Radial Velocity,1.552 AU,1.8 years,0.18
HD 211403 b,83.0919,5.54 Jupiters,8.48,2021,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,0.768 AU,223.8 days,0.08
HD 115954 b,87.6437,8.45 Jupiters,8.34,2021,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,5 AU,10.1 years,0.49
HD 109286 b,55.4156,2.99 Jupiters,8.78,2021,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,1.259 AU,1.4 years,0.34
