Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Kepler-182 c,1549.09,11.6 Earths,14.942,2014,0.306 x Jupiter,Neptune-like,Transit,0.157 AU,20.7 days,0.0
Kepler-182 b,1549.09,7.18 Earths,14.942,2014,0.23 x Jupiter,Neptune-like,Transit,0.096 AU,9.8 days,0.0
K2-6 b,316.819,6.8 Earths,12.66,2015,0.223 x Jupiter,Neptune-like,Transit,0.1898 AU,30.9 days,
K2-11 b,329.309,0.14 Jupiters,13.409,2015,0.674 x Jupiter,Gas Giant,Transit,0.2257 AU,39.9 days,
HATS-4 b,416.459,1.323 Jupiters,13.516,2014,1.02 x Jupiter,Gas Giant,Transit,0.0362 AU,2.5 days,0.01
HATS-1 b,283.971,1.855 Jupiters,12.155,2012,1.302 x Jupiter,Gas Giant,Transit,0.0444 AU,3.4 days,0.12
HAT-P-4 b,320.451,0.671 Jupiters,11.118,2007,1.274 x Jupiter,Gas Giant,Transit,0.04438 AU,3.1 days,0.0
HAT-P-35 b,506.965,1.056 Jupiters,12.389,2011,1.332 x Jupiter,Gas Giant,Transit,0.04978 AU,3.6 days,< 0.02
HAT-P-17 c,92.3831,3.4 Jupiters,10.375,2010,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,5.6 AU,15.3 years,0.39
HAT-P-13 c,246.81,14.28 Jupiters,10.421,2009,1.1 x Jupiter (estimate),Gas Giant,Radial Velocity,1.258 AU,446.3 days,0.66
WASP-84 b,100.588,0.692 Jupiters,10.825,2014,0.956 x Jupiter,Gas Giant,Transit,0.0778 AU,8.5 days,< 0.077
Kepler-435 b,1418.77,0.84 Jupiters,13.704,2015,1.99 x Jupiter,Gas Giant,Transit,0.0948 AU,8.6 days,0.11
Kepler-409 b,68.173,6 Earths,9.636,2014,1.199 x Earth,Super Earth,Transit,0.3192 AU,69 days,< 0.69
