Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
HD 1605 b,88.8047,0.934 Jupiters,7.52,2015,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,1.492 AU,1.6 years,0.1
HD 1502 b,190.953,2.75 Jupiters,8.36,2011,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,1.262 AU,428.5 days,0.03
HD 1461 b,23.4534,6.44 Earths,6.47933,2010,0.216 x Jupiter (estimate),Neptune-like,Radial Velocity,0.0634 AU,5.8 days,< 0.172
HD 142 c,26.1853,10.901 Jupiters,5.7,2012,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,9.811 AU,27.8 years,0.28
HD 142 b,26.1853,7.1 Jupiters,5.7,2001,1.13 x Jupiter (estimate),Gas Giant,Radial Velocity,1.039 AU,351.4 days,0.16
HD 132406 b,70.7832,5.94 Jupiters,8.45,2007,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,1.98 AU,2.5 years,0.25
HD 131496 b,131.849,1.8 Jupiters,7.8,2011,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,2.01 AU,2.5 years,0.18
HD 130322 b,31.8766,1.15 Jupiters,8.04,1999,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,0.0925 AU,10.7 days,0.03
HD 10647 b,17.3488,0.94 Jupiters,5.52,2006,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,2.015 AU,2.7 years,0.15
HD 10442 b,135.374,1.487 Jupiters,7.828,2014,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,2.01 AU,2.8 years,0.13
HD 10180 h,38.9607,0.203 Jupiters,7.33,2010,0.838 x Jupiter (estimate),Gas Giant,Radial Velocity,3.381 AU,6 years,0.1
HD 10180 g,38.9607,21.4 Earths,7.33,2010,0.438 x Jupiter (estimate),Neptune-like,Radial Velocity,1.427 AU,1.7 years,0.26
HD 10180 f,38.9607,23.9 Earths,7.33,2010,0.468 x Jupiter (estimate),Neptune-like,Radial Velocity,0.4929 AU,122.7 days,0.12
HD 10180 e,38.9607,25.1 Earths,7.33,2010,0.481 x Jupiter (estimate),Neptune-like,Radial Velocity,0.2699 AU,49.7 days,0.05
HD 10180 d,38.9607,11.75 Earths,7.33,2010,0.308 x Jupiter (estimate),Neptune-like,Radial Velocity,0.12859 AU,16.4 days,0.13
HD 10180 c,38.9607,13.1 Earths,7.33,2010,0.328 x Jupiter (estimate),Neptune-like,Radial Velocity,0.06412 AU,5.8 days,0.07
HD 99706 b,146.6,1.23 Jupiters,7.65,2011,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,1.98 AU,2.3 years,0.25
HD 99492 b,18.2038,25.5 Earths,7.56727,2004,0.486 x Jupiter (estimate),Neptune-like,Radial Velocity,0.12 AU,17.1 days,0.03
HD 99109 b,54.7901,0.44 Jupiters,9.1,2005,1.28 x Jupiter (estimate),Gas Giant,Radial Velocity,1.11 AU,439.3 days,0.09
HD 98649 b,42.1727,8.386 Jupiters,8,2012,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,6.297 AU,15.6 years,0.84
HD 98219 b,113.704,1.964 Jupiters,8.05,2011,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,1.26 AU,433.8 days,0.08
HD 97658 b,21.5618,8.3 Earths,7.76,2010,2.12 x Earth,Super Earth,Radial Velocity,0.0805 AU,9.5 days,0.05
HD 96167 b,85.3006,0.717 Jupiters,8.09,2009,1.25 x Jupiter (estimate),Gas Giant,Radial Velocity,1.332 AU,498 days,0.69
HD 96127 b,587.659,20.96 Jupiters,7.40521,2011,1.08 x Jupiter (estimate),Gas Giant,Radial Velocity,1.42 AU,1.8 years,0.3
HD 96063 b,140.065,1.27 Jupiters,8.21,2011,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,1.11 AU,362.5 days,0.17
HD 95127 b,676.579,10.63 Jupiters,8.15,2015,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,1.28 AU,482 days,0.11
HD 95089 b,136.957,1.26 Jupiters,7.92,2009,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,1.36 AU,464.4 days,0.12
HD 95086 b,86.2279,5 Jupiters,7.36,2013,1.15 x Jupiter (estimate),Gas Giant,Imaging,55.7 AU,312.6 years,
HD 129445 b,67.4386,2.51 Jupiters,8.8,2009,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,2.9 AU,5 years,0.7
HD 128311 c,16.3292,3.789 Jupiters,7.48,2005,1.16 x Jupiter (estimate),Gas Giant,Radial Velocity,1.74 AU,2.5 years,0.16
HD 128311 b,16.3292,1.769 Jupiters,7.48,2002,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,1.084 AU,453 days,0.3
HD 126614 b,73.0961,0.339 Jupiters,8.81,2009,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,2.249 AU,3.4 years,0.55
HD 125612 d,57.6207,7.178 Jupiters,8.31,2009,1.13 x Jupiter (estimate),Gas Giant,Radial Velocity,3.982 AU,7.7 years,0.12
HD 125612 c,57.6207,15.57359 Earths,8.31,2009,0.363 x Jupiter (estimate),Neptune-like,Radial Velocity,0.051 AU,4.2 days,0.15
HD 125612 b,57.6207,2.974 Jupiters,8.31,2007,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,1.349 AU,1.5 years,0.45
HD 125595 b,28.1989,6.3566 Earths,9.03,2009,0.214 x Jupiter (estimate),Neptune-like,Radial Velocity,0.08 AU,9.7 days,0.0
HD 121504 b,41.6592,1.51 Jupiters,7.54,2003,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,0.33 AU,63.3 days,0.03
HD 120084 b,103.044,6.4 Jupiters,5.90686,2013,,,,,,
HD 118203 b,92.2589,2.182 Jupiters,8.05,2005,1.12 x Jupiter,Gas Giant,Radial Velocity,0.0701 AU,6.1 days,0.3
HD 117618 b,37.7781,0.174 Jupiters,7.17,2004,0.766 x Jupiter (estimate),Gas Giant,Radial Velocity,0.18 AU,25.8 days,0.15
HD 117207 b,32.3547,2.106 Jupiters,7.26,2004,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,3.787 AU,7.2 years,0.16
HD 116029 b,123.245,1.4 Jupiters,7.88,2011,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,1.65 AU,1.8 years,0.0
HD 114783 b,21.0628,1.1 Jupiters,7.56,2001,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,1.16 AU,493.7 days,0.14
HD 114729 b,37.8063,0.825 Jupiters,6.68,2002,1.24 x Jupiter (estimate),Gas Giant,Radial Velocity,2.067 AU,3.1 years,0.08
HD 114386 b,27.9243,1.14 Jupiters,8.73,2003,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,1.73 AU,2.6 years,0.23
HD 113538 c,16.2817,0.93 Jupiters,9.05,2010,1.24 x Jupiter (estimate),Gas Giant,Radial Velocity,2.44 AU,5 years,0.2
HD 113538 b,16.2817,0.36 Jupiters,9.05,2010,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,1.24 AU,1.8 years,0.14
HD 113337 b,36.18,3.259 Jupiters,6.02078,2013,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,1.022 AU,317.6 days,0.28
HD 111232 b,28.9571,7.965 Jupiters,7.59,2003,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,2.148 AU,3.2 years,0.21
HD 110014 b,100.758,11.09 Jupiters,4.64597,2009,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,2.14 AU,2.3 years,0.46
HD 109749 b,63.0821,0.27 Jupiters,8.08,2005,0.993 x Jupiter (estimate),Gas Giant,Radial Velocity,0.0615 AU,5.2 days,0.0
HD 109271 c,55.8716,24.154 Earths,8.04,2013,0.47 x Jupiter (estimate),Neptune-like,Radial Velocity,0.196 AU,30.9 days,0.15
HD 109271 b,55.8716,17.162 Earths,8.04,2013,0.385 x Jupiter (estimate),Neptune-like,Radial Velocity,0.079 AU,7.9 days,0.25
HD 109246 b,67.8349,0.86 Jupiters,8.751,2010,1.24 x Jupiter (estimate),Gas Giant,Radial Velocity,0.33 AU,68.3 days,0.12
HD 108874 c,59.5175,0.99 Jupiters,8.76,2005,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,2.659 AU,4.4 years,0.24
HD 108874 b,59.5175,1.42 Jupiters,8.76,2002,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,1.04 AU,394.5 days,0.13
HD 108863 b,164.742,2.414 Jupiters,7.71,2011,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,1.32 AU,437.7 days,0.03
HD 108341 b,48.9102,2.25 Jupiters,9.38,2014,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,2 AU,3.1 years,0.85
HD 108147 b,38.92,0.261 Jupiters,6.99,2002,0.973 x Jupiter (estimate),Gas Giant,Radial Velocity,0.102 AU,10.9 days,0.53
HD 107148 b,49.4156,0.21 Jupiters,8.01,2005,0.856 x Jupiter (estimate),Gas Giant,Radial Velocity,0.269 AU,48.1 days,0.05
HD 106906 b,103.029,11 Jupiters,7.8,2013,1.11 x Jupiter (estimate),Gas Giant,Imaging,650 AU,13538.6 years,
HD 106515 A b,34.0915,9.518 Jupiters,7.971,2012,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,4.491 AU,9.8 years,0.56
HD 106270 b,93.808,11.4 Jupiters,7.58,2011,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,3.34 AU,5.2 years,0.18
HD 106252 b,38.185,10 Jupiters,7.41,2002,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,2.61 AU,4.2 years,0.48
HD 104985 b,100.576,5.559 Jupiters,5.79389,2003,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,0.715 AU,199.7 days,0.05
HD 104067 b,20.3632,0.19539 Jupiters,7.92,2009,0.82 x Jupiter (estimate),Gas Giant,Radial Velocity,0.2674 AU,55.9 days,0.12
HD 103774 b,56.4089,0.367 Jupiters,7.13463,2013,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,0.07 AU,5.9 days,0.09
HD 103720 b,45.5352,0.62 Jupiters,9.5,2014,1.26 x Jupiter (estimate),Gas Giant,Radial Velocity,0.0498 AU,4.6 days,0.09
HD 103197 b,57.1463,28.6047 Earths,9.4,2009,0.52 x Jupiter (estimate),Neptune-like,Radial Velocity,0.25 AU,47.8 days,0.0
HD 102956 b,121.89,0.96 Jupiters,7.86,2010,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,0.0807 AU,6.5 days,0.04
HD 102365 b,9.3195,16 Earths,4.893,2010,0.369 x Jupiter (estimate),Neptune-like,Radial Velocity,0.46 AU,122.1 days,0.34
HD 102329 b,217.107,8.16 Jupiters,7.88,2011,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,1.81 AU,2.1 years,0.21
HD 102272 b,347.097,4.94 Jupiters,8.69,2008,1.15 x Jupiter (estimate),Gas Giant,Radial Velocity,0.51 AU,127.6 days,0.05
HD 102195 b,29.3386,0.41 Jupiters,8.07,2006,1.27 x Jupiter (estimate),Gas Giant,Radial Velocity,0.05 AU,4.1 days,0.0
HD 102117 b,39.5792,0.17 Jupiters,7.47,2005,0.756 x Jupiter (estimate),Gas Giant,Radial Velocity,0.15 AU,20.8 days,0.12
HD 101930 b,30.0274,0.25 Jupiters,8.21,2005,0.949 x Jupiter (estimate),Gas Giant,Radial Velocity,0.3 AU,70.5 days,0.11
HD 100777 b,49.5336,1.23 Jupiters,8.42,2007,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,1.06 AU,383 days,0.38
HD 100655 b,137.178,1.61 Jupiters,6.4421,2011,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,0.68 AU,157.6 days,0.09
HD 100546 b,109.677,8.5 Jupiters,6.69,2014,6.9 x Jupiter,Gas Giant,Imaging,53 AU,249.2 years,
HD 93083 b,28.5159,0.37 Jupiters,8.3,2005,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,0.477 AU,143.6 days,0.14
HD 92788 b,34.6538,3.76 Jupiters,7.31637,2000,1.16 x Jupiter (estimate),Gas Giant,Radial Velocity,0.97 AU,325.8 days,0.35
HD 90156 b,21.9496,17.98 Earths,6.92,2009,0.395 x Jupiter (estimate),Neptune-like,Radial Velocity,0.25 AU,49.8 days,0.31
HD 89744 b,38.6364,8.35 Jupiters,5.73469,1999,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,0.917 AU,256.8 days,0.68
HD 89307 b,32.0104,2.02 Jupiters,7.02569,2009,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,3.27 AU,5.9 years,0.2
HD 88133 b,73.6123,1.02 Jupiters,8.01852,2004,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,0.0479 AU,3.4 days,0.03
HD 87883 b,18.2912,5.409 Jupiters,7.56,2009,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,4.055 AU,9.1 years,0.71
HD 86264 b,67.8107,9.808 Jupiters,7.41,2009,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,2.763 AU,4.1 years,0.82
HD 86226 b,45.683,0.45 Jupiters,7.93,2009,1.28 x Jupiter (estimate),Gas Giant,Radial Velocity,2.73 AU,4.5 years,0.06
HD 86081 b,103.936,1.48 Jupiters,8.73,2006,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,0.0346 AU,2.1 days,0.01
HD 85390 b,33.5225,31.46517 Earths,8.54,2009,0.55 x Jupiter (estimate),Neptune-like,Radial Velocity,1.373 AU,2.2 years,0.5
HD 83443 b,40.8991,0.402 Jupiters,8.23,2002,1.25 x Jupiter (estimate),Gas Giant,Radial Velocity,0.0406 AU,3 days,0.01
HD 82943 c,27.5902,1.959 Jupiters,6.54993,2003,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,0.74345 AU,220.1 days,0.37
HD 82943 b,27.5902,1.681 Jupiters,6.54993,2003,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,1.18306 AU,441.5 days,0.16
HD 82886 b,127.061,2.33 Jupiters,7.62,2011,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,1.58 AU,1.9 years,0.07
HD 81688 b,85.7183,1.654 Jupiters,5.39755,2007,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,0.648 AU,183.9 days,0.04
HD 81040 b,34.4341,7.53 Jupiters,7.72,2005,1.13 x Jupiter (estimate),Gas Giant,Radial Velocity,1.946 AU,2.8 years,0.53
HD 80606 b,66.4711,4.38 Jupiters,9.06,2001,1.07 x Jupiter,Gas Giant,Radial Velocity,0.4565 AU,111.4 days,0.93
HD 79498 b,48.9489,1.34 Jupiters,8.05,2011,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,2.98 AU,5 years,0.57
HD 77338 b,45.935,15.9 Earths,8.63,2012,0.368 x Jupiter (estimate),Neptune-like,Radial Velocity,0.06 AU,5.7 days,0.09
HD 76700 b,60.8831,0.21 Jupiters,8.16,2002,0.856 x Jupiter (estimate),Gas Giant,Radial Velocity,0.05 AU,4 days,0.09
HD 75898 b,78.0505,2.71 Jupiters,8.03,2007,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,1.191 AU,422.9 days,0.11
HD 75784 b,85.4321,1 Jupiter,7.84,2014,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,1.032 AU,341.2 days,0.1
HD 75289 b,29.1158,0.49 Jupiters,6.35,1999,1.27 x Jupiter (estimate),Gas Giant,Radial Velocity,0.05 AU,3.5 days,0.03
HD 74156 c,57.603,8.665 Jupiters,7.61,2003,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,3.678 AU,6.7 years,0.38
HD 74156 b,57.603,1.675 Jupiters,7.61,2003,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,0.28 AU,51.6 days,0.64
HD 73534 b,83.3321,1.112 Jupiters,8.23,2008,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,2.99 AU,4.8 years,0.13
HD 73526 c,97.2396,2.25 Jupiters,8.99,2005,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,1.03 AU,379.1 days,0.28
HD 73526 b,97.2396,3.08 Jupiters,8.99,2002,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,0.65 AU,188.3 days,0.19
HD 73267 b,50.4093,4.158 Jupiters,8.9,2008,1.16 x Jupiter (estimate),Gas Giant,Radial Velocity,2.229 AU,3.4 years,0.26
HD 72659 b,51.8949,2.988 Jupiters,7.46,2002,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,4.691 AU,9.7 years,0.26
HD 70642 b,29.276,3.9 Jupiters,7.17,2003,1.16 x Jupiter (estimate),Gas Giant,Radial Velocity,3.318 AU,5.8 years,0.17
HD 70573 b,59.182,6.1 Jupiters,8.667,2007,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,1.76 AU,2.3 years,0.4
HD 69830 d,12.5794,18.1 Earths,5.951,2006,0.397 x Jupiter (estimate),Neptune-like,Radial Velocity,0.63 AU,197 days,0.07
HD 69830 c,12.5794,11.8 Earths,5.951,2006,0.309 x Jupiter (estimate),Neptune-like,Radial Velocity,0.186 AU,31.6 days,0.13
HD 69830 b,12.5794,10.2 Earths,5.951,2006,0.283 x Jupiter (estimate),Neptune-like,Radial Velocity,0.0785 AU,8.7 days,0.1
HD 68988 b,60.8447,1.97 Jupiters,8.2,2001,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,0.07 AU,6.3 days,0.12
HD 67087 c,76.5217,4.85 Jupiters,8.05,2015,1.15 x Jupiter (estimate),Gas Giant,Radial Velocity,3.86 AU,6.5 years,0.76
HD 67087 b,76.5217,3.06 Jupiters,8.05,2015,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,1.08 AU,352.2 days,0.17
HD 66428 b,53.2817,10.946 Jupiters,8.25,2005,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,3.395 AU,6.2 years,0.47
HD 66141 b,68.1509,6 Jupiters,4.37821,2012,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,1.2 AU,480.5 days,0.07
HD 65216 c,35.1205,2.03 Jupiters,7.97,2013,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,5.75 AU,14.7 years,0.17
HD 65216 b,35.1205,1.295 Jupiters,7.97,2003,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,1.301 AU,1.6 years,0.27
HD 63765 b,32.5376,0.53 Jupiters,8.1,2009,1.27 x Jupiter (estimate),Gas Giant,Radial Velocity,0.94 AU,358 days,0.24
HD 63454 b,37.6894,0.25 Jupiters,9.37,2005,1.098 x Jupiter,Gas Giant,Radial Velocity,0.04 AU,2.8 days,0.0
HD 62509 b,10.34,2.3 Jupiters,1.12512,2006,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,1.64 AU,1.6 years,0.02
HD 60532 c,25.9716,2.51 Jupiters,4.44,2008,1.18 x Jupiter (estimate),Gas Giant,Radial Velocity,1.6 AU,1.6 years,0.03
HD 60532 b,25.9716,1.06 Jupiters,4.44,2008,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,0.77 AU,201.9 days,0.26
HD 52265 b,29.9803,1.21 Jupiters,6.29351,2000,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,0.52 AU,119.3 days,0.27
HD 50554 b,31.1664,5.85 Jupiters,6.8561,2002,1.14 x Jupiter (estimate),Gas Giant,Radial Velocity,2.353 AU,3.5 years,0.5
HD 50499 b,46.2845,1.636 Jupiters,7.21,2005,1.2 x Jupiter (estimate),Gas Giant,Radial Velocity,3.833 AU,6.7 years,0.27
HD 49674 b,43.0399,31.783 Earths,8.1,2002,0.553 x Jupiter (estimate),Neptune-like,Radial Velocity,0.06 AU,4.9 days,0.09
HD 48265 b,90.5446,1.525 Jupiters,8.05,2008,1.21 x Jupiter (estimate),Gas Giant,Radial Velocity,1.814 AU,2.1 years,0.21
HD 47536 b,122.536,7.32 Jupiters,5.25,2002,1.13 x Jupiter (estimate),Gas Giant,Radial Velocity,1.93 AU,2 years,0.2
HD 47186 c,37.4574,0.35061 Jupiters,7.63,2008,1.16 x Jupiter (estimate),Gas Giant,Radial Velocity,2.395 AU,3.7 years,0.25
HD 47186 b,37.4574,22.2481 Earths,7.63,2008,0.448 x Jupiter (estimate),Neptune-like,Radial Velocity,0.05 AU,4.1 days,0.04
HD 46375 b,29.5529,0.226 Jupiters,7.91,2000,0.894 x Jupiter (estimate),Gas Giant,Radial Velocity,0.0398 AU,3 days,0.06
