Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Kepler-875 b,1242.62,8.75 Earths,15.357,2016,0.259 x Jupiter,Neptune-like,Transit,0.1771 AU,27.5 days,0.0
Kepler-873 b,1182.22,13.5 Earths,15.052,2016,0.335 x Jupiter,Neptune-like,Transit,0.1542 AU,20.6 days,0.0
Kepler-872 b,879.683,4.62 Earths,15.242,2016,1.99 x Earth,Super Earth,Transit,0.0362 AU,2.6 days,0.0
Kepler-871 b,1976.05,13.5 Earths,15.882,2016,0.334 x Jupiter,Neptune-like,Transit,0.1572 AU,22 days,0.0
Kepler-870 b,1259.46,8.15 Earths,15.326,2016,0.248 x Jupiter,Neptune-like,Transit,0.1539 AU,21.4 days,0.0
Kepler-868 b,1593.13,4.86 Earths,15.872,2016,2.05 x Earth,Super Earth,Transit,0.0575 AU,5 days,0.0
Kepler-867 b,1195.54,19.4 Earths,15.098,2016,0.414 x Jupiter,Neptune-like,Transit,0.5375 AU,150.2 days,0.0
Kepler-866 b,646.667,3.29 Earths,16.124,2016,1.63 x Earth,Super Earth,Transit,0.0331 AU,2.6 days,0.0
Kepler-864 b,2022.9,6.35 Earths,15.898,2016,0.214 x Jupiter,Neptune-like,Transit,0.0687 AU,5.8 days,0.0
Kepler-863 b,1499.66,8.75 Earths,15.567,2016,0.259 x Jupiter,Neptune-like,Transit,0.122 AU,15.6 days,0.0
Kepler-862 b,1039.03,5.52 Earths,15.601,2016,2.21 x Earth,Neptune-like,Transit,0.039 AU,3.1 days,0.0
Kepler-861 b,850.327,5.82 Earths,15.993,2016,0.203 x Jupiter,Neptune-like,Transit,0.0463 AU,3.9 days,0.0
Kepler-859 b,839.903,9.75 Earths,15.977,2016,0.276 x Jupiter,Neptune-like,Transit,0.1345 AU,20.4 days,0.0
Kepler-858 b,298.532,21.1 Earths,12.568,2016,0.434 x Jupiter,Neptune-like,Transit,0.3403 AU,76.1 days,0.0
Kepler-857 b,983.502,37.2 Earths,15.167,2016,0.607 x Jupiter,Neptune-like,Transit,0.3751 AU,85.4 days,0.0
Kepler-856 b,1351.17,0.199 Jupiters,15.594,2016,0.83 x Jupiter,Gas Giant,Transit,0.0787 AU,8 days,0.0
Kepler-853 b,568.676,3.5 Earths,12.339,2016,1.69 x Earth,Super Earth,Transit,0.0779 AU,7.2 days,0.0
Kepler-852 b,1619.03,6.99 Earths,14.006,2016,0.227 x Jupiter,Neptune-like,Transit,0.2654 AU,44.9 days,0.0
Kepler-851 b,839.255,3.46 Earths,15.172,2016,1.68 x Earth,Super Earth,Transit,0.0802 AU,8.5 days,0.0
Kepler-850 b,1661.28,3.82 Earths,15.611,2016,,,,,,
Kepler-849 b,822.134,0.94 Jupiters,12.878,2016,0.721 x Jupiter,Gas Giant,Transit,1.137 AU,394.6 days,0.08
Kepler-848 b,1378.47,3.53 Earths,14.194,2016,1.7 x Earth,Super Earth,Transit,0.072 AU,6.9 days,0.0
Kepler-847 b,513.103,1.76 Earths,14.998,2016,1.18 x Earth,Super Earth,Transit,0.0315 AU,2.3 days,0.0
Kepler-846 b,1127.12,6.71 Earths,15.684,2016,0.221 x Jupiter,Neptune-like,Transit,0.1399 AU,19.8 days,0.0
Kepler-845 b,431.051,4.82 Earths,14.903,2016,2.04 x Earth,Super Earth,Transit,0.017 AU,0.9 days,0.0
Kepler-844 b,431.776,3.46 Earths,15.986,2016,1.68 x Earth,Super Earth,Transit,0.0298 AU,2.6 days,0.0
Kepler-843 b,1165.66,7.22 Earths,15.354,2016,0.231 x Jupiter,Neptune-like,Transit,0.0313 AU,2.1 days,0.0
Kepler-842 b,532.726,3.19 Earths,15.363,2016,1.6 x Earth,Super Earth,Transit,0.0204 AU,1.2 days,0.0
Kepler-841 b,998.961,23.8 Earths,15.791,2016,0.467 x Jupiter,Neptune-like,Transit,0.479 AU,124.4 days,0.0
Kepler-839 b,944.561,7.13 Earths,13.693,2016,0.229 x Jupiter,Neptune-like,Transit,0.2341 AU,37.8 days,0.0
Kepler-838 b,1104.04,7.9 Earths,15.424,2016,0.244 x Jupiter,Neptune-like,Transit,0.1266 AU,15.7 days,0.0
Kepler-837 b,901.907,7.08 Earths,15.576,2016,0.228 x Jupiter,Neptune-like,Transit,0.1144 AU,16.6 days,0.0
Kepler-836 b,980.035,7.9 Earths,14.672,2016,0.244 x Jupiter,Neptune-like,Transit,0.1013 AU,11.4 days,0.0
Kepler-835 b,2406.33,8.2 Earths,16.062,2016,0.249 x Jupiter,Neptune-like,Transit,0.107 AU,11.4 days,0.0
Kepler-834 b,633.937,4.74 Earths,16.211,2016,2.02 x Earth,Super Earth,Transit,0.0862 AU,13.3 days,0.0
Kepler-833 b,467.37,4.74 Earths,15.755,2016,2.02 x Earth,Super Earth,Transit,0.1139 AU,18.8 days,0.0
Kepler-832 b,1688.12,4.9 Earths,16.001,2016,2.06 x Earth,Super Earth,Transit,0.075 AU,7.1 days,0.0
K2-29 b,178.475,0.73 Jupiters,12.532,2016,1.19 x Jupiter,Gas Giant,Transit,0.04217 AU,3.3 days,0.07
HATS-14 b,513.011,1.071 Jupiters,14.052,2015,1.039 x Jupiter,Gas Giant,Transit,0.03815 AU,2.8 days,< 0.142
HATS-13 b,421.855,0.543 Jupiters,13.911,2015,1.212 x Jupiter,Gas Giant,Transit,0.04057 AU,3 days,< 0.181
KIC 8540376 c,1072.3,6.35 Earths,14.411,2015,0.214 x Jupiter,Neptune-like,Transit,Unknown,75.2 days,
KIC 8540376 b,1072.3,15.8 Earths,14.411,2015,0.366 x Jupiter,Neptune-like,Transit,Unknown,31.8 days,
Kepler-831 b,593.54,2.15 Earths,13.751,2016,1.27 x Earth,Super Earth,Transit,0.0603 AU,5.6 days,0.0
Kepler-830 b,1122,3.53 Earths,14.88,2016,1.7 x Earth,Super Earth,Transit,0.1033 AU,11.3 days,0.0
Kepler-829 b,1073.76,5.1 Earths,14.973,2016,2.11 x Earth,Neptune-like,Transit,0.0678 AU,6.9 days,0.0
Kepler-828 b,575.322,2.89 Earths,15.374,2016,1.51 x Earth,Super Earth,Transit,0.0125 AU,0.6 days,0.0
Kepler-827 b,2046.68,27 Earths,15.865,2016,0.502 x Jupiter,Neptune-like,Transit,0.2742 AU,51.9 days,0.0
Kepler-826 b,779.596,2.1 Earths,13.644,2016,1.25 x Earth,Super Earth,Transit,0.0528 AU,4.5 days,0.0
Kepler-825 c,807.85,4.04 Earths,14.296,2016,1.84 x Earth,Super Earth,Transit,0.0759 AU,8.2 days,0.0
Kepler-825 b,807.85,2.96 Earths,14.296,2016,1.53 x Earth,Super Earth,Transit,0.0453 AU,3.8 days,0.0
Kepler-824 b,1201.4,4.16 Earths,15.051,2016,1.87 x Earth,Super Earth,Transit,0.055 AU,4.5 days,0.0
Kepler-823 b,1389.27,3.09 Earths,15.089,2016,1.57 x Earth,Super Earth,Transit,0.0507 AU,4.2 days,0.0
Kepler-822 b,860.391,3.78 Earths,14.75,2016,1.77 x Earth,Super Earth,Transit,0.0412 AU,3.2 days,0.0
Kepler-821 b,614.571,2.27 Earths,15.153,2016,1.31 x Earth,Super Earth,Transit,0.029 AU,1.9 days,0.0
Kepler-820 b,1387.2,30.8 Earths,14.135,2016,0.543 x Jupiter,Neptune-like,Transit,0.5829 AU,127.8 days,0.0
Kepler-819 b,664.306,8.05 Earths,15.402,2016,0.246 x Jupiter,Neptune-like,Transit,0.1894 AU,33.2 days,0.0
Kepler-818 b,925.037,22.9 Earths,15.368,2016,0.456 x Jupiter,Neptune-like,Transit,0.0886 AU,10 days,0.0
K2-25 b,44.9565,24.5 Earths,16.21,2015,0.306 x Jupiter,Neptune-like,Transit,0.0287 AU,3.5 days,0.43
HAT-P-57 b,279.86,1.41 Jupiters,10.639,2015,1.74 x Jupiter,Gas Giant,Transit,0.0406 AU,2.5 days,0.0
HAT-P-53 b,666.802,1.484 Jupiters,13.78,2015,1.318 x Jupiter,Gas Giant,Transit,0.03159 AU,2 days,< 0.134
HAT-P-52 b,361.155,0.818 Jupiters,14.107,2015,1.009 x Jupiter,Gas Giant,Transit,0.03694 AU,2.8 days,< 0.047
HAT-P-51 b,440.089,0.307 Jupiters,13.51,2015,1.205 x Jupiter,Gas Giant,Transit,0.05042 AU,4.2 days,< 0.07
HAT-P-50 b,515.458,1.35 Jupiters,11.703,2015,1.288 x Jupiter,Gas Giant,Transit,0.0453 AU,3.1 days,< 0.115
Kepler-976 b,1012.41,14.9 Earths,15.861,2016,0.353 x Jupiter,Neptune-like,Transit,0.4217 AU,106 days,0.0
Kepler-975 b,426.088,2.79 Earths,14.633,2016,1.48 x Earth,Super Earth,Transit,0.0303 AU,2 days,0.0
Kepler-973 b,328.52,4.5 Earths,13.478,2016,1.96 x Earth,Super Earth,Transit,0.2508 AU,49.6 days,0.0
Kepler-972 b,1198.03,19.5 Earths,15.084,2016,0.415 x Jupiter,Neptune-like,Transit,0.0734 AU,7 days,0.0
Kepler-971 b,338.522,5.18 Earths,13.483,2016,2.13 x Earth,Neptune-like,Transit,0.0827 AU,9.6 days,0.0
Kepler-970 b,331.545,7.31 Earths,15.21,2016,0.233 x Jupiter,Neptune-like,Transit,0.139 AU,16.7 days,0.34
Kepler-80 d,369.451,6.75 Earths,15.23,2014,,,,,,
Kepler-80 c,369.451,6.74 Earths,15.23,2012,,,,,,
Kepler-80 b,369.451,6.93 Earths,15.23,2012,0.238 x Jupiter,Neptune-like,Transit,0.0648 AU,7.1 days,0.0
Kepler-114 d,259.533,3.9 Earths,13.961,2013,0.226 x Jupiter,Neptune-like,Transit,0.08358 AU,11.8 days,0.0
Kepler-114 b,259.533,6.8 Earths,13.961,2014,1.26 x Earth,Super Earth,Transit,0.053 AU,5.2 days,0.0
Kepler-113 c,262.351,8.7 Earths,13.655,2014,2.18 x Earth,Neptune-like,Transit,0.077909 AU,8.9 days,0.0
Kepler-113 b,262.351,11.7 Earths,13.655,2014,1.82 x Earth,Super Earth,Transit,0.051194 AU,4.8 days,0.0
Kepler-112 b,513.206,6.17 Earths,13.927,2014,0.211 x Jupiter,Neptune-like,Transit,0.076 AU,8.4 days,0.0
Kepler-111 c,657.223,0.7 Jupiters,13.543,2014,0.632 x Jupiter,Gas Giant,Transit,0.751 AU,224.8 days,0.18
Kepler-969 b,390.354,4.94 Earths,13.865,2016,2.07 x Earth,Super Earth,Transit,0.2027 AU,34.2 days,0.0
Kepler-968 c,290.324,3.5 Earths,14.626,2016,1.69 x Earth,Super Earth,Transit,0.052 AU,5.7 days,0.0
Kepler-968 b,290.324,4.66 Earths,14.626,2016,2.0 x Earth,Super Earth,Transit,0.0389 AU,3.7 days,0.0
Kepler-967 b,568.546,6.12 Earths,14.702,2016,0.21 x Jupiter,Neptune-like,Transit,0.1027 AU,13.2 days,0.0
OGLE-2016-BLG-0263L b,6500,4.1 Jupiters,Unknown,2017,,,,,,
K2-115 b,413.591,0.84 Jupiters,13.444,2017,1.076 x Jupiter,Gas Giant,Transit,0.143 AU,20.3 days,0.14
K2-114 b,475.758,2.01 Jupiters,14.55,2017,0.932 x Jupiter,Gas Giant,Transit,0.0943 AU,11.4 days,0.08
MOA-2012-BLG-006L b,5300,8.4 Jupiters,Unknown,2017,1.12 x Jupiter (estimate),Gas Giant,Microlensing,10.2 AU,46.6 years,
WASP-91 b,149.942,1.34 Jupiters,11.98,2017,1.03 x Jupiter,Gas Giant,Transit,0.037 AU,2.8 days,0.0
WASP-107 b,64.7414,30.5 Earths,11.592,2017,0.94 x Jupiter,Neptune-like,Transit,0.055 AU,5.7 days,0.06
WASP-105 b,169.272,1.8 Jupiters,12.049,2017,0.96 x Jupiter,Gas Giant,Transit,0.075 AU,7.9 days,0.0
WASP-167 b,423.552,8 Jupiters,10.517,2017,1.58 x Jupiter,Gas Giant,Transit,0.0365 AU,2 days,
K2-113 b,635.722,1.29 Jupiters,13.744,2017,,,,,,
MOA-2012-BLG-505L b,7210,6.7 Earths,Unknown,2017,,,,,,
KELT-9 b,204.455,2.88 Jupiters,7.55,2017,1.891 x Jupiter,Gas Giant,Transit,0.03462 AU,1.5 days,0.0
Kepler-1651 b,66.4074,4.04 Earths,13.86,2017,1.84 x Earth,Super Earth,Transit,0.0692 AU,9.9 days,0.13
Kepler-1650 b,134.397,0.84 Earths,17.07,2017,0.96 x Earth,Terrestrial,Transit,0.0167 AU,1.5 days,0.01
K2-110 b,116.474,15.9 Earths,11.985,2017,2.592 x Earth,Super Earth,Transit,0.10207 AU,13.9 days,< 0.13
K2-98 b,518.625,32.2 Earths,12.216,2016,0.464 x Jupiter,Neptune-like,Transit,0.0974 AU,10.1 days,0.0
K2-97 b,878.43,0.48 Jupiters,12.486,2016,0.947 x Jupiter,Gas Giant,Transit,0.086 AU,8.4 days,0.22
K2-104 b,189.289,3.86 Earths,15.989,2016,1.79 x Earth,Super Earth,Transit,0.0242 AU,2 days,0.09
K2-102 b,188.175,2.24 Earths,13.083,2016,1.3 x Earth,Super Earth,Transit,Unknown,9.9 days,0.1
K2-101 b,188.33,4.66 Earths,12.892,2016,2.0 x Earth,Super Earth,Transit,0.1124 AU,14.7 days,0.1
K2-100 b,188.959,21.8 Earths,10.651,2016,,,,,,
KELT-11 b,99.1596,0.171 Jupiters,8.04,2017,1.35 x Jupiter,Gas Giant,Transit,0.06229 AU,4.7 days,0.0
OGLE-2016-BLG-1195L b,3910,1.43 Earths,Unknown,2017,1.11 x Earth (estimate),Super Earth,Microlensing,1.16 AU,4.4 years,
K2-111 b,200.394,5.58 Earths,11.13,2017,1.82 x Earth,Super Earth,Transit,0.0565 AU,5.4 days,< 0.1
KELT-12 b,368.03,0.95 Jupiters,10.585,2017,1.78 x Jupiter,Gas Giant,Transit,0.06708 AU,5 days,0.0
Qatar-5 b,367.658,4.32 Jupiters,12.614,2017,1.107 x Jupiter,Gas Giant,Transit,0.04127 AU,2.9 days,0.0
Qatar-4 b,329.036,6.1 Jupiters,13.574,2017,1.135 x Jupiter,Gas Giant,Transit,0.02803 AU,1.8 days,0.0
Qatar-3 b,735.601,4.31 Jupiters,12.929,2017,1.096 x Jupiter,Gas Giant,Transit,0.03783 AU,2.5 days,0.0
Kepler-1649 b,92.1913,1.03 Earths,17.95,2017,1.017 x Earth,Super Earth,Transit,0.0514 AU,8.7 days,0.0
KELT-18 b,321.376,1.18 Jupiters,10.16,2017,,,,,,
Kepler-19 d,218.562,22.5 Earths,12.035,2017,0.451 x Jupiter (estimate),Neptune-like,Radial Velocity,Unknown,63 days,0.05
Kepler-150 f,891.092,12.9 Earths,15.161,2017,0.325 x Jupiter,Neptune-like,Transit,1.24 AU,1.7 years,
HAT-P-67 b,371.686,0.34 Jupiters,10.106,2017,2.085 x Jupiter,Gas Giant,Transit,0.06505 AU,4.8 days,0.0
Kepler-20 g,282.563,19.96 Earths,12.61,2016,0.42 x Jupiter (estimate),Neptune-like,Radial Velocity,0.2055 AU,34.9 days,0.15
HATS-24 b,494.182,2.26 Jupiters,12.915,2017,1.395 x Jupiter,Gas Giant,Transit,0.0238 AU,1.3 days,0.0
HATS-23 b,639.004,1.47 Jupiters,13.84,2017,1.86 x Jupiter,Gas Giant,Transit,0.03397 AU,2.2 days,< 0.114
HATS-22 b,229.518,2.74 Jupiters,13.397,2017,,,,,,
TRAPPIST-1 h,12.4298888,0.326 Earths,17.02,2017,0.755 x Earth,Terrestrial,Transit,0.06189 AU,18.8 days,0.01
TRAPPIST-1 g,12.4298888,1.321 Earths,17.02,2017,1.129 x Earth,Super Earth,Transit,0.04683 AU,12.4 days,0.0
TRAPPIST-1 f,12.4298888,1.039 Earths,17.02,2017,1.045 x Earth,Super Earth,Transit,0.03849 AU,9.2 days,0.01
TRAPPIST-1 e,12.4298888,0.692 Earths,17.02,2017,0.92 x Earth,Terrestrial,Transit,0.02925 AU,6.1 days,0.01
KELT-16 b,444.586,2.75 Jupiters,11.717,2017,,,,,,
K2-108 b,477.295,0.18689 Jupiters,12.339,2017,0.476 x Jupiter,Gas Giant,Transit,0.0581 AU,4.7 days,0.18
WASP-81 b,398.505,0.729 Jupiters,12.469,2017,,,,,,
WASP-53 c,201.338,16.35 Jupiters,12.591,2017,Unknown,Gas Giant,Radial Velocity,3.73 AU,7.8 years,0.84
WASP-53 b,201.338,2.132 Jupiters,12.591,2017,1.074 x Jupiter,Gas Giant,Transit,0.04101 AU,3.3 days,< 0.03
K2-107 b,685.2,0.84 Jupiters,13.012,2017,1.426 x Jupiter,Gas Giant,Transit,0.0475 AU,3.3 days,0.0
K2-105 b,197.989,30 Earths,11.752,2017,,,,,,
XO-6 b,235.479,4.4 Jupiters,10.247,2016,2.07 x Jupiter,Gas Giant,Transit,0.0815 AU,3.8 days,0.0
WASP-142 b,730.933,0.84 Jupiters,12.871,2016,1.53 x Jupiter,Gas Giant,Transit,0.0347 AU,2.1 days,0.0
WASP-141 b,516.543,2.69 Jupiters,12.65,2016,1.21 x Jupiter,Gas Giant,Transit,0.0469 AU,3.3 days,0.0
WASP-138 b,414.234,1.22 Jupiters,11.796,2016,1.09 x Jupiter,Gas Giant,Transit,0.0494 AU,3.6 days,
WASP-136 b,275.587,1.51 Jupiters,9.974,2016,1.38 x Jupiter,Gas Giant,Transit,0.0661 AU,5.2 days,
WASP-127 b,159.507,0.1647 Jupiters,10.148,2016,1.311 x Jupiter,Gas Giant,Transit,0.0484 AU,4.2 days,0.0
HATS-35 b,514.555,1.222 Jupiters,12.609,2016,1.464 x Jupiter,Gas Giant,Transit,0.03199 AU,1.8 days,< 0.306
