Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Kepler-1175 b,1121.89,9.22 Earths,15.972,2016,0.267 x Jupiter,Neptune-like,Transit,0.2181 AU,37.9 days,0
Kepler-1174 b,1408.75,3.15 Earths,14.271,2016,1.59 x Earth,Super Earth,Transit,0.0732 AU,6.9 days,0
Kepler-1173 b,377.06,0.64 Earths,13.896,2016,0.89 x Earth,Terrestrial,Transit,0.0157 AU,0.8 days,0
Kepler-1172 b,1306.53,10.3 Earths,16.083,2016,0.285 x Jupiter,Neptune-like,Transit,0.168 AU,26 days,0
Kepler-1170 b,1050.45,6.39 Earths,16.204,2016,0.215 x Jupiter,Neptune-like,Transit,0.088 AU,10 days,0
Kepler-1169 b,522.823,0.779 Earths,12.707,2016,0.94 x Earth,Terrestrial,Transit,0.0709 AU,6.1 days,0
Kepler-1168 b,752.666,6.8 Earths,15.755,2016,0.223 x Jupiter,Neptune-like,Transit,0.2663 AU,55.8 days,0
Kepler-1167 b,820.905,3.57 Earths,16.047,2016,1.71 x Earth,Super Earth,Transit,0.0175 AU,1 days,0
Kepler-1165 b,1575.2,3.02 Earths,14.521,2016,1.55 x Earth,Super Earth,Transit,0.0914 AU,9.5 days,0
Kepler-1164 b,431.622,1.46 Earths,14.321,2016,1.12 x Earth,Super Earth,Transit,0.0457 AU,4 days,0
Kepler-1163 b,478.647,1.08 Earths,12.208,2016,1.03 x Earth,Super Earth,Transit,0.0685 AU,6.1 days,0
Kepler-1161 b,547.726,5.18 Earths,16.163,2016,2.13 x Earth,Neptune-like,Transit,0.0784 AU,10.7 days,0
Kepler-1160 b,1077.63,5.22 Earths,16.006,2016,2.14 x Earth,Neptune-like,Transit,0.0755 AU,8 days,0
Kepler-1159 b,1213.71,6.21 Earths,14.678,2016,0.211 x Jupiter,Neptune-like,Transit,0.1603 AU,22.7 days,0
Kepler-1158 b,1484.25,6.08 Earths,13.618,2016,0.209 x Jupiter,Neptune-like,Transit,0.1246 AU,13.5 days,0
Kepler-1156 b,691.331,2.3 Earths,14.262,2016,1.32 x Earth,Super Earth,Transit,0.0994 AU,11.9 days,0
Kepler-1155 b,1128.72,4.78 Earths,14.799,2016,2.03 x Earth,Super Earth,Transit,0.2006 AU,33.5 days,0
Kepler-1154 c,1460.1,6.17 Earths,14.953,2016,0.211 x Jupiter,Neptune-like,Transit,0.0875 AU,8.5 days,0
Kepler-1154 b,1460.1,6.08 Earths,14.953,2016,0.209 x Jupiter,Neptune-like,Transit,0.0631 AU,5.2 days,0
OGLE-TR-10 b,1344.97,0.62 Jupiters,16.006,2004,1.25 x Jupiter,Gas Giant,Transit,0.0434 AU,3.1 days,< 0.82
MOA-bin-1L b,5100,3.7 Jupiters,Unknown,2012,1.16 x Jupiter (estimate),Gas Giant,Microlensing,8.3 AU,27.6 years,
Kepler-98 b,350.315,3.55 Earths,12.996,2014,1.99 x Earth,Neptune-like,Transit,0.026126 AU,1.5 days,0
Kepler-97 b,400.907,3.51 Earths,12.994,2014,,,,,,
Kepler-94 c,191.904,9.836 Jupiters,13.071,2014,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,1.596807 AU,2.2 years,0.35
Kepler-92 c,477.992,6.1 Earths,11.671,2013,2.6 x Earth,Super Earth,Transit,0.190427 AU,26.7 days,0.04
Kepler-8 b,1021.87,0.59 Jupiters,13.598,2010,1.416 x Jupiter,Gas Giant,Transit,0.0474 AU,3.5 days,0
Kepler-87 b,1232.9,1.02 Jupiters,14.681,2013,1.204 x Jupiter,Gas Giant,Transit,0.481 AU,114.7 days,0.04
Kepler-85 b,765.025,1.84 Earths,14.89,2012,1.778 x Earth,Terrestrial,Transit,0.0766 AU,8.3 days,0.02
Kepler-84 c,1023.9,20.2 Earths,14.92,2012,2.36 x Earth,Super Earth,Transit,0.1072 AU,12.9 days,0
Kepler-83 b,400.409,0.132 Jupiters,16.145,2012,0.252 x Jupiter,Gas Giant,Transit,0.07295 AU,9.8 days,0
Kepler-82 b,904.326,12.15 Earths,15.131,2012,0.363 x Jupiter,Neptune-like,Transit,0.1683 AU,26.4 days,0
Kepler-80 e,369.451,4.13 Earths,15.23,2014,1.6 x Earth,Super Earth,Transit,0.0491 AU,4.6 days,0
Kepler-79 d,1020.72,6 Earths,14.036,2014,0.639 x Jupiter,Neptune-like,Transit,0.287 AU,52.1 days,0.03
Kepler-77 b,639.411,0.43 Jupiters,14.152,2013,0.96 x Jupiter,Gas Giant,Transit,0.04501 AU,3.6 days,0
Kepler-707 b,591.776,2.33 Earths,15.022,2016,1.33 x Earth,Super Earth,Transit,0.0325 AU,2.2 days,0
Kepler-705 b,276.881,5.1 Earths,16.331,2016,2.11 x Earth,Neptune-like,Transit,0.232 AU,56.1 days,0
Kepler-704 b,1228.83,7.32 Earths,15.454,2016,0.233 x Jupiter,Neptune-like,Transit,0.047 AU,3.8 days,0
Kepler-703 b,1156.83,0.161 Jupiters,15.599,2016,0.732 x Jupiter,Gas Giant,Transit,0.0535 AU,4.6 days,0
Kepler-702 b,992.071,0.194 Jupiters,15.437,2016,0.818 x Jupiter,Gas Giant,Transit,0.088 AU,10.5 days,0
Kepler-701 b,774.152,8.45 Earths,15.056,2016,0.253 x Jupiter,Neptune-like,Transit,0.0895 AU,10.4 days,0
Kepler-700 b,1491.76,30 Earths,15.202,2016,0.534 x Jupiter,Neptune-like,Transit,0.3577 AU,80.9 days,0
Kepler-698 b,1995.57,13.1 Earths,15.716,2016,0.328 x Jupiter,Neptune-like,Transit,0.1255 AU,16.3 days,0
Kepler-697 b,1277.33,16 Earths,15.888,2016,0.368 x Jupiter,Neptune-like,Transit,0.0471 AU,3.7 days,0
Kepler-696 b,1416.44,31.3 Earths,15.308,2016,0.548 x Jupiter,Neptune-like,Transit,0.0535 AU,4.2 days,0
Kepler-695 b,842.947,0.196 Jupiters,15.262,2016,0.822 x Jupiter,Gas Giant,Transit,0.0374 AU,3 days,0
Kepler-694 b,1023.06,8.25 Earths,15.284,2016,0.25 x Jupiter,Neptune-like,Transit,0.0659 AU,6.4 days,0
Kepler-693 b,1151.51,0.232 Jupiters,16.7286,2016,0.908 x Jupiter,Gas Giant,Transit,0.1121 AU,15.4 days,0
Kepler-692 b,991.336,9.85 Earths,15.676,2016,0.277 x Jupiter,Neptune-like,Transit,0.1495 AU,21.8 days,0
Kepler-691 b,279.115,5.02 Earths,16.6,2016,2.09 x Earth,Super Earth,Transit,0.0649 AU,8.1 days,0
