Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Kepler-1382 b,738.261,4.19 Earths,12.857,2016,1.88 x Earth,Super Earth,Transit,0.1404 AU,16.4 days,0.0
Kepler-1381 b,1197.04,5.69 Earths,15.579,2016,0.201 x Jupiter,Neptune-like,Transit,0.1728 AU,25.4 days,0.0
Kepler-1380 b,2462.94,2.63 Earths,15.816,2016,1.43 x Earth,Super Earth,Transit,0.0917 AU,10.3 days,0.0
Kepler-1379 b,971.325,2.24 Earths,16.107,2016,1.3 x Earth,Super Earth,Transit,0.0171 AU,0.9 days,0.0
Kepler-1378 b,506.434,5.48 Earths,16.5497,2016,2.2 x Earth,Neptune-like,Transit,0.0885 AU,12 days,0.0
Kepler-1377 b,1146.1,2.1 Earths,15.857,2016,1.25 x Earth,Super Earth,Transit,0.0153 AU,0.7 days,0.0
Kepler-1376 b,868.056,1.16 Earths,14.792,2016,1.05 x Earth,Super Earth,Transit,0.0598 AU,5.3 days,0.0
Kepler-1375 b,1430.84,3.68 Earths,13.864,2016,1.74 x Earth,Super Earth,Transit,0.0471 AU,3.3 days,0.0
Kepler-1374 b,1078.46,5.86 Earths,15.991,2016,0.204 x Jupiter,Neptune-like,Transit,0.0918 AU,10.7 days,0.0
Kepler-1373 b,1699.46,1.65 Earths,14.328,2016,1.16 x Earth,Super Earth,Transit,0.0242 AU,1.3 days,0.0
Kepler-1372 b,1303.22,2.15 Earths,15.667,2016,1.27 x Earth,Super Earth,Transit,0.024 AU,1.3 days,0.0
Kepler-1371 c,515.334,0.196 Earths,14.018,2016,0.64 x Earth,Terrestrial,Transit,0.0274 AU,2 days,0.0
Kepler-1371 b,515.334,0.315 Earths,14.018,2016,0.73 x Earth,Terrestrial,Transit,0.0393 AU,3.4 days,0.0
Kepler-1370 c,1004.1,2.15 Earths,13.718,2016,1.27 x Earth,Super Earth,Transit,0.0767 AU,7.4 days,0.0
Kepler-1370 b,1004.1,4.04 Earths,13.718,2016,1.84 x Earth,Super Earth,Transit,0.1495 AU,20.3 days,0.0
