Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Kepler-1669 b,,8.15 Earths,,2020,0.248 x Jupiter,Neptune-like,Transit,0.0745 AU,9.5 days,0.0
Kepler-1668 b,,17.4 Earths,,2020,0.388 x Jupiter,Neptune-like,Transit,0.124 AU,15.4 days,0.0
Kepler-1667 b,,9.19 Earths,,2020,0.266 x Jupiter,Neptune-like,Transit,0.4256 AU,83.6 days,0.0
Kepler-1666 c,,10.5 Earths,,2020,0.289 x Jupiter,Neptune-like,Transit,0.2383 AU,40.7 days,0.0
Kepler-1085 c,,10.7 Earths,,2020,0.292 x Jupiter,Neptune-like,Transit,0.3002 AU,56.8 days,0.0
Kepler-1001 c,,3.11 Earths,,2020,1.578 x Earth,Super Earth,Transit,0.084 AU,9.2 days,0.0
Kepler-716 c,,2.52 Earths,,2020,1.393 x Earth,Super Earth,Transit,0.046 AU,4 days,0.0
Kepler-647 c,,15.1 Earths,,2020,0.357 x Jupiter,Neptune-like,Transit,0.1827 AU,29.7 days,0.0
Kepler-598 c,,9.4 Earths,,2020,0.27 x Jupiter,Neptune-like,Transit,0.3576 AU,86.5 days,0.0
Kepler-1666 b,,8.66 Earths,,2020,0.257 x Jupiter,Neptune-like,Transit,0.1761 AU,25.8 days,0.0
Kepler-1665 b,,8.44 Earths,,2020,0.253 x Jupiter,Neptune-like,Transit,0.1006 AU,12 days,0.0
Kepler-1664 b,,9.45 Earths,,2020,0.271 x Jupiter,Neptune-like,Transit,0.1137 AU,14.4 days,0.0
Kepler-1663 b,,10.9 Earths,,2020,0.295 x Jupiter,Neptune-like,Transit,0.1072 AU,17.6 days,0.0
K2-326 b,,5.82 Earths,,2020,0.203 x Jupiter,Neptune-like,Transit,0.0198 AU,1.3 days,
K2-325 b,,5.48 Earths,,2020,2.2 x Earth,Neptune-like,Transit,0.0419 AU,6.9 days,
K2-324 b,,6.48 Earths,,2020,0.217 x Jupiter,Neptune-like,Transit,0.0331 AU,3.3 days,
K2-323 b,,5.06 Earths,,2020,2.1 x Earth,Neptune-like,Transit,0.1275 AU,24.9 days,
K2-322 b,,4.35 Earths,,2020,1.92 x Earth,Super Earth,Transit,0.0594 AU,8.2 days,
K2-321 b,,4.46 Earths,,2020,1.95 x Earth,Super Earth,Transit,0.041 AU,2.3 days,
K2-320 b,,7.37 Earths,,2020,0.234 x Jupiter,Neptune-like,Transit,0.0142 AU,2 days,
K2-319 b,,8.2 Earths,,2020,0.249 x Jupiter,Neptune-like,Transit,0.1516 AU,26.7 days,
K2-318 b,,3.39 Earths,,2020,1.66 x Earth,Super Earth,Transit,0.0911 AU,7 days,
K2-317 b,,8.91 Earths,,2020,0.261 x Jupiter,Neptune-like,Transit,0.0542 AU,6.2 days,
K2-316 c,,4.01 Earths,,2020,1.83 x Earth,Super Earth,Transit,0.0582 AU,5.3 days,
K2-316 b,,2.33 Earths,,2020,1.33 x Earth,Super Earth,Transit,0.0147 AU,1.1 days,
HIP 48714 b,,22.9 Earths,,2020,0.456 x Jupiter (estimate),Neptune-like,Radial Velocity,0.112 AU,17.8 days,0.5
HIP 4845 b,,14.4 Earths,,2020,0.347 x Jupiter (estimate),Neptune-like,Radial Velocity,0.176 AU,34.2 days,0.25
HIP 38594 c,,0.15228 Jupiters,,2020,0.708 x Jupiter (estimate),Gas Giant,Radial Velocity,3.805 AU,9.5 years,0.16
HIP 38594 b,,8.1 Earths,,2020,0.247 x Jupiter (estimate),Neptune-like,Radial Velocity,0.256 AU,60.7 days,0.17
HIP 107772 b,,12.9 Earths,,2020,0.325 x Jupiter (estimate),Neptune-like,Radial Velocity,0.243 AU,55.2 days,0.18
GJ 687 c,,16 Earths,,2020,0.369 x Jupiter (estimate),Neptune-like,Radial Velocity,1.165 AU,2 years,0.4
GJ 480 b,,13.2 Earths,,2020,0.33 x Jupiter (estimate),Neptune-like,Radial Velocity,0.068 AU,9.6 days,0.1
GJ 2056 b,,16.2 Earths,,2020,0.372 x Jupiter (estimate),Neptune-like,Radial Velocity,0.283 AU,70 days,0.72
2MASS J01033563-5515561 AB b,,13 Jupiters,,2013,1.1 x Jupiter (estimate),Gas Giant,Imaging,84 AU,1767.2 years,
KMT-2019-BLG-1953L b,,0.64 Jupiters,,2020,1.26 x Jupiter (estimate),Gas Giant,Microlensing,Unknown,365 days,
KMT-2019-BLG-1339L b,,1.25 Jupiters,,2020,1.22 x Jupiter (estimate),Gas Giant,Microlensing,2.15 AU,4.6 years,
K2-315 b,,0.809 Earths,,2020,0.95 x Earth,Terrestrial,Transit,Unknown,3.1 days,
HATS-38 b,,,,,,,,,,
HATS-37 A b,,31.46517 Earths,,2020,0.606 x Jupiter,Neptune-like,Transit,0.04913 AU,4.3 days,0.0
HD 86226 c,,7.25 Earths,,2020,2.16 x Earth,Super Earth,Transit,0.049 AU,4 days,0.07
BD-11 4672 c,,15.37 Earths,,2020,0.36 x Jupiter (estimate),Neptune-like,Radial Velocity,0.3 AU,74.2 days,0.4
TOI-700 d,,1.25 Earths,,2020,1.073 x Earth,Super Earth,Transit,0.1633 AU,37.4 days,0.04
TOI-700 c,,7.27 Earths,,2020,0.232 x Jupiter,Neptune-like,Transit,0.0929 AU,16.1 days,0.07
TOI-700 b,,0.704 Earths,,2020,0.914 x Earth,Terrestrial,Transit,0.0677 AU,10 days,0.07
TOI-1899 b,,0.67 Jupiters,,2020,0.99 x Jupiter,Gas Giant,Transit,0.1525 AU,29.1 days,0.04
TOI-169 b,,0.791 Jupiters,,2020,1.086 x Jupiter,Gas Giant,Transit,0.03524 AU,2.3 days,0.0
